	young_A10	young_A11	young_A3	young_A5	young_A7	young_A9	young_B11	young_B1	young_B2	young_B3	young_B5	young_B7	young_C11	young_C12	young_C1	young_C5	young_C7	young_C8	young_D1	young_D3	young_D6	young_D7	young_D8	young_D9	young_E11	young_E1	young_E2	young_E3	young_E6	young_F1	young_F2	young_F3	young_F5	young_F6	young_F8	young_F9	young_G12	young_G1	young_G2	young_G3	young_G6	young_G7	young_G8	young_H11	young_H12	young_H4	young_H5	young_H8	old_A10	old_A11	old_A12	old_A1	old_A5	old_A6	old_A7	old_A8	old_B10	old_B11	old_B2	old_B3	old_B4	old_B5	old_B6	old_B7	old_C10	old_C11	old_C12	old_C1	old_C4	old_C5	old_C6	old_C7	old_C8	old_C9	old_D11	old_D12	old_D1	old_D4	old_D6	old_D7	old_D8	old_D9	old_E10	old_E11	old_E12	old_E1	old_E3	old_E5	old_E7	old_E8	old_E9	old_F10	old_F12	old_F1	old_F3	old_F4	old_F5	old_F7	old_F8	old_F9	old_G10	old_G12	old_G1	old_G2	old_G3	old_G5	old_G6	old_G9	old_H11	old_H12	old_H2	old_H4	old_H5	old_H6	old_H7	old_H8	old_H9
Mt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6715751356151514	0.0	2.9032866594250737	0.0	2.62801517945169	3.06650723485309	0.0	0.0	2.4776646446236588	0.0	0.0	0.0	0.0	3.394410167823404	2.804645277060789	1.3743338208600424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.788045865209816	0.0	3.027299131073577	0.0	0.0	0.0	0.8165952796644235	0.0	2.666539296261519	0.0	2.18992318870931	0.0	0.0	0.0	0.0	0.0	2.9883436191674884	0.0	0.0	0.0	2.6392975384517947	2.992050420999473	3.192224911838848	2.9535169447941243	0.0	0.0	3.4146289558316143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0530559177424446	0.0	0.0	0.0	0.0	2.0776759405058973	3.2111810658687467	0.9784517257892809
Muc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.944131876787891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4949517572465605	0.0	1.6360851225720914	0.0	1.5294772508889074	0.0	0.0	0.0	1.6861872115363836	0.0	0.0	0.0	0.0	1.3647090774119641	0.0	0.0	3.5572004091602034	0.0	0.0	0.0	0.0	0.8579031321444712	0.0	1.4731414001744167	0.0	2.7933990543612857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.331156188450277	1.2590650373269567	0.0	0.947407357187309	3.760422536454598	3.6961405861054626	0.0	0.9690045442680881	0.0	0.0	0.9964762304571113	0.0	1.0153806735984083	1.2582108761638842	1.3397902938015185	0.0	0.0	0.0	0.0	0.0	0.0	2.0310409820491464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79619956203083	0.0	1.6639354594591966	0.0	0.0
Muc13	2.1919697243507508	1.864884023602081	3.3533555879051984	3.3742740441412615	3.7552242637591715	0.0	2.326192676918735	3.256305348110142	3.6037869553013944	2.4805637921039785	0.7028147293454269	2.624414324901076	3.5001339358609247	3.587968159579545	1.8690408068708817	2.9155892162603503	1.2849348141338603	0.7557063906652118	3.122997950952911	3.3198481716156847	0.0	0.0	2.493015031330896	1.6345916112391443	3.4819045323116575	2.952298497553619	1.8210426621462932	0.9059144403389315	3.4223722802974708	3.0363354797365902	3.615858010281077	1.470915281099866	1.6080589564940597	3.5987087443995707	2.656528254088071	0.0	2.817600670542943	1.4903283128605962	1.9401792972505756	3.520943792174965	3.059138046077507	1.3443523319403952	3.3200449563657557	3.263509264954348	0.0	0.6934224118947598	0.0	3.6828041896116206	2.9394821251274363	3.5923723123419884	2.8622614941044566	2.690568628809196	3.453064877904796	2.540288561398813	3.5762549114207385	3.922157706830745	3.4371733394634414	3.252323737252073	3.194676166297059	1.671266132148675	3.669689918571186	3.453075000752189	2.8100310387420757	3.5051722254200235	3.545186565419597	1.74572450305563	3.1066152887726064	3.760588858263546	3.662134750555368	2.9621577772617633	1.9008504196050318	3.4525018133239316	3.2391803770273393	3.119903955726099	1.3125663065083046	3.6280292193452306	3.952524269737245	3.2894118796293497	1.8091535928185403	3.2648017080719365	2.855391413906134	3.744802516822085	2.814232854842854	3.4255555387263423	3.110274576303802	3.055131283611372	1.5226560867926444	2.2840879538496894	1.829373716671048	3.7037714543071676	3.6800124707117754	1.5305206872934007	0.873898422255744	3.0294043324544515	3.5002546586838825	3.5988958204980808	3.571790073987601	3.3976225816041508	3.7101757274661833	1.3399512231974355	3.68238208941236	3.7230927244038603	3.462998592955963	2.833952773793394	1.8521058232804275	1.2817723974327264	2.2259918210526926	2.688242053139162	3.338638266376144	3.7291746294630093	3.458353890515163	3.2733395555830045	3.7959856845460602	3.0505862230852636	3.7368027026515174	3.3643549846186005	3.5989260923401374
Myo1e	2.647399871983487	2.843665171024154	2.718719967189639	2.897312815445464	2.7597426731103685	2.7483849655052266	2.8436063995337437	2.814220695251321	2.79935861838413	2.923804135940049	2.7958639462003743	2.8632881153390737	2.949705544775443	2.8329080300852754	3.3329211870251148	2.8522290176632885	2.8654156314730344	2.229947871503722	2.9279953128766394	2.90774443324067	2.7215249643154116	2.8759650784942927	2.920389568623959	2.68006266390293	2.825944410443907	3.023992855093721	2.8537304080944996	2.865758740431544	2.881896726192937	2.8960574285230005	2.7880688184920417	2.9373652873496017	2.678573855726848	2.9063383316040223	3.0430121210589687	2.6635047398300777	2.6728780736994446	2.6635955252449883	2.845097190263974	3.0104032281202717	2.7902056519492655	2.63187308408485	2.9787086954777036	2.9753121375332405	3.409465031444243	2.681992997298113	3.1012475658343965	3.018797000581426	2.689818571584011	2.541418577494358	2.7181733626618407	2.8276562244143197	2.5722261026009323	2.740392816158169	2.7475712379988475	2.4430592054370592	2.573111866295719	2.665319641606665	2.889580339594332	2.865843531729677	2.620431352724354	2.918421819087088	2.8100310387420757	2.544657337198893	2.5757469694520365	2.923057367780987	2.8064170040375536	2.9357355919367967	2.9541394838451973	2.4639094810012168	2.934218888862474	2.8159375928026242	2.988934658503473	2.7337228490101446	1.602748486640746	2.7023320345917106	2.8049951641542124	3.0140858173687004	2.7387268155514515	2.7532749383291173	2.420019262960861	2.5166213662176014	2.7473350182139837	2.9133242092790237	2.8468556659756334	1.6208051463542734	2.6694797793663705	2.487756663875428	3.096460899479804	2.852782841943477	2.8710583534862684	2.660578041586211	2.5125487914460103	2.8691042377203946	2.775672941496885	2.8459222392459282	2.2415419567988373	2.8368442256194912	3.0430203508141713	2.870082986087868	2.497801326666852	2.9034428219853443	2.9059948123718953	2.7358259192377212	2.8482534876499948	2.7045100308664183	2.0478967262509387	2.5784979272945456	2.822138572681728	2.8010418057436364	2.783674471550004	2.5762388913407706	2.768926695300479	2.616631993325713	2.5839016575444833	2.6437652769036304	2.8331240414364256
Nckap1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98172063064778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1097516183307015	0.0	3.3424352737614034	2.2696178732764274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.270366057244338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4807567101544543	2.0662303069329147	2.945570594159696	0.0	0.0	2.545139029324711	0.0	0.0	0.0	0.0	0.0	2.7628311532660517	0.0	0.0	0.0	0.0	0.0	1.0127858413701478	0.0	0.0	0.0	0.0	2.935803837092548	0.0	0.0	0.0	1.6274152152805916	0.0	3.477477031292983	0.0	2.5575109509177563	0.0	3.1689985602808837	0.0	0.0	0.0	0.0	3.1350279887803936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.503781412354892	0.0	0.0	0.0	3.089827529345873	2.4057800750181513	2.34809263330135	0.0	0.0	0.0	2.0478967262509387	0.0	0.0	0.0	0.0	3.301320434201983	0.0	0.0	0.0	0.0	0.0
Ndn	0.0	0.0	0.0	0.0	2.126746084754334	2.7133360421837733	0.0	3.664760179902072	0.958727441847275	1.64075818242393	0.0	0.0	0.0	2.894060308927564	0.901598556683418	0.0	0.0	0.0	0.9428215956226509	1.8816109841757327	0.0	0.0	2.860047657919063	0.9095487396019861	0.0	0.0	0.0	0.0	0.9287295772494449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.740358098374625	2.987680752244989	0.0	3.5143400638602524	3.6074139892567763	1.8605284366422434	1.9304356482515883	0.0	0.0	1.039821142775877	0.0	0.0	0.0	3.0749773601137687	2.2226108929371304	2.815727456245972	0.0	3.1969020417137255	0.0	1.0429157224968033	1.6861872115363836	3.3763986027177637	3.5364119210542047	1.0969315004772533	1.4300854301697994	1.72848216670266	1.3207792262513485	3.3006076806329743	0.0	0.0	1.6254463918944346	0.0	0.0	0.0	0.0	1.1074299238180314	0.0	3.250403555265066	0.0	0.0	2.51390278979381	1.0872205830918695	3.3634201375982933	0.0	0.9808426492148976	0.0	2.1762243605405307	3.061531156931398	4.058915072487159	0.6327889830551003	0.0	3.521548794629002	1.829373716671048	3.7403964548455395	1.564281405422475	0.0	0.0	0.0	0.0	3.4287347068237657	0.8863249002653883	0.0	0.0	0.0	3.515443285727768	2.0773812551081177	0.0	3.2471366183938195	0.0	0.0	3.1533848462722984	0.0	0.0	1.428095048133458	1.8091036005599723	0.0	1.069169740051065	0.0	0.0	2.8477511177200023	0.0
Ndrg1	0.0	0.0	1.4766764581103335	0.0	1.6259470820088515	0.0	2.878832549716876	0.0	0.0	0.8701968477960018	0.0	3.6807115660496965	0.0	2.298249320877536	1.308908031027609	0.0	1.5031923089957444	0.0	0.0	0.0	0.0	0.0	0.0	0.9095487396019861	0.0	0.0	0.0	0.0	0.9287295772494449	0.0	0.0	2.7977909793296	0.0	0.0	1.7916345883216283	0.0	0.0	0.0	0.0	2.7099489357575863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.297276700138471	0.0	3.1240643148015463	3.2643356879034666	2.111914289098585	2.4369277398680382	0.0	0.0	3.5623598360564537	0.0	3.435579538654117	2.623234607168761	3.4523579359698746	2.787048457397474	0.0	0.0	1.013353724397895	3.3590243213644846	2.6807085856319297	3.3804018473544417	3.259710047960657	2.389036942709603	3.6585536236648726	1.1834306443570415	3.2989132317578793	2.357058241800122	1.1070720971423975	0.7235470977733777	0.0	1.141684402452831	3.046245234919705	0.0	3.136763642037872	2.0595269660176934	0.0	0.9906869685207236	2.4959153056081913	1.6700325856892022	0.0	0.0	3.426179210231442	3.401528799599464	3.4632162894233813	3.396345315182762	3.3032657134736434	0.873898422255744	2.8887509079624687	0.0	3.0685935934155792	1.2582108761638842	3.3869156506207485	3.6309314754956574	2.6642443018301027	0.0	0.0	0.0	3.2982664755402644	1.158392987017591	0.0	3.064865794644401	1.2469336555576893	3.2113280690066133	3.1995516868075575	0.0	1.6906115801425143	2.370309246002909	0.0	0.0	2.918940148832194	2.1875408209310203
Neo1	0.0	0.0	2.9635961048919217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2464763298626544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.364272953765482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.113284015900123	1.598691018289868	2.8620622980114065	0.0	0.0	0.0	2.620974181408858	0.0	3.2227095455727937	0.0	0.0	3.2455025725005324	1.3207792262513485	0.0	1.0762889267127138	2.0773022183185503	0.0	1.9726971892079457	1.6013502894583769	3.8112506911246227	1.1834306443570415	0.0	0.0	0.0	3.581621649337578	0.0	0.0	2.3792973719821986	0.0	0.8165952796644235	1.3548847177875978	1.2411944861897188	0.9906869685207236	0.0	3.7359870991326107	0.0	0.0	0.0	1.0939851747737508	3.6632852371602485	3.1507932596313037	0.0	0.0	0.0	0.0	0.0	1.2582108761638842	0.0	0.0	0.0	0.0	0.0	1.6418104863558978	2.6504531785267873	1.158392987017591	3.729121575520292	0.0	0.0	1.1661734366244347	0.0	0.0	0.0	1.069169740051065	0.0	0.0	1.176005187553538	0.0
Npdc1	0.0	0.0	0.0	0.0	2.241533255865964	3.2549792160473676	0.0	0.0	0.0	0.0	0.0	1.2666389052617157	0.0	0.0	0.0	0.0	3.521268922909394	1.1371157447113878	0.0	0.0	2.9895486637649507	0.0	0.0	0.0	0.0	2.59829042640844	0.0	0.0	0.0	0.9517170483837661	0.0	0.0	0.0	2.365604811297996	0.0	0.0	0.0	3.099510485221936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0059772958315802	0.0	1.9339386745063656	2.4823206160882516	3.368181284825522	0.0	0.0	1.9858409731373565	1.5694401102543765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5346999005728275	3.2371498202857203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7589112313882684	0.9845831905221459	3.5293104990557986	1.4329803808097588	1.0948527915096997	1.18722863871828	0.0	1.2411944861897188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8384521756865357	0.0	0.0	3.602118204898703	2.7931027160385655	3.2479934188131034	0.0	0.0	0.0	1.0278953567025992	1.5643256811688357	0.8254134349720843	3.3336044078824143	1.4262832374252108	2.914706746327429	3.4431418905107303	0.0	2.0478967262509387	0.0	0.0	1.6436359902167728	0.0	0.0	0.0	3.285847384264153	0.0	2.8079613364790452	2.281799685187076
Nrg4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.619835777763068	0.7028147293454269	0.0	0.0	0.0	0.0	3.4434668520566536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.604742359400558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.328611665172955	0.0	0.0	0.0	2.2426514768409587	1.8605284366422434	3.6930813427829854	0.0	0.0	0.0	0.0	0.0	0.0	2.123379244533494	2.732149046627942	3.478348366402135	0.0	0.0	2.1702614943536096	0.0	0.0	0.0	1.4186594395481116	1.4634801348492374	1.7947494846875927	1.9265045104730592	1.3207792262513485	3.5357730894303274	0.0	0.0	0.0	0.0	1.0127858413701478	0.0	1.1834306443570415	0.0	0.0	1.1070720971423975	0.0	0.0	0.7759303490599619	0.0	0.0	0.0	0.9808426492148976	1.8153935903981175	0.0	0.0	2.8754815871972275	0.0	0.0	0.0	0.0	3.4755772244197325	0.0	1.6849226950113636	3.5847066655233912	1.5896522515882943	3.485670792572714	1.9309553389344614	2.88428630917895	0.0	1.4060912272614792	3.6150764358643723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9260298115851472	0.0	0.0	0.0	2.979767802604846	0.0
Nrk	0.0	0.0	2.059820443016309	0.0	0.0	1.95818055063571	1.5807297829185762	3.554275590178356	0.958727441847275	0.0	0.0	3.627298710311078	0.0	1.0502043632235174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7271961535572226	0.0	2.755359671178956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.673264302778915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0429157224968033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8593859714206256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.873898422255744	0.0	0.0	0.0	0.0	0.0	3.4964452885797215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.176005187553538	0.0
Nt5c3	0.0	0.0	3.4494783447191493	1.1244971674979702	1.6259470820088515	3.1238557305033656	1.5807297829185762	3.262840931023967	3.0195424689629866	1.8593102836015671	3.815896115300466	3.411508498369555	1.528126930151636	3.599414667151365	1.308908031027609	2.740853257396402	3.242121671292446	4.061917092301996	0.0	1.634078625141504	3.5189490573604374	0.0	2.7978100330081612	2.1776825163497175	2.4066525395788987	3.2492486058594836	3.053515178299134	0.0	0.0	2.3685694377873507	0.0	3.3679161022290067	0.768037523922383	1.377901876823443	2.753194243557627	3.1601529093569356	0.0	3.3190246956048584	3.5774955463107703	3.3776526550508406	3.3209815421315905	0.9532849382762115	2.411637326265212	1.385780428406448	1.6709415480946486	1.7895694608354356	0.9899394998483388	3.368216248865706	3.1245202634709823	1.7378793994008064	3.5152072569181567	3.4447450319018995	3.613624826306514	3.4778546122976266	3.5557296743995632	2.548122737628018	3.389347699471045	2.1805411832820414	1.7735997660873208	3.5503670787541117	3.385345487785967	3.580251531816561	3.4223062511348026	3.361839346866241	2.083905122400129	3.516855532633069	1.2598806614543738	2.646092783767793	3.42119632356593	3.6090893075662573	3.529398452635746	3.5573248192897995	0.0	1.9251279162812298	3.0718729917085397	1.5633520849793487	3.731204689282848	2.410251873850279	2.617550567558272	0.8165952796644235	2.8975519881035723	3.3454938355346475	2.3718723345533785	2.7424340452057003	1.2590650373269567	3.561406472415045	2.866923315155761	3.960530664383105	3.6407683492356995	3.4359759320598284	0.9690045442680881	1.3072328375850677	3.8579355870768697	2.8810815275306036	1.674465061500582	2.947807717090208	3.510183404324354	3.681051178121213	1.0278953567025992	3.6678106853246284	3.3835254604986598	3.327938930459034	1.4262832374252108	3.3586331001043606	2.2372319061268247	2.041208251766563	1.7103676131703158	3.270837287821953	3.6987297638429477	3.5465349659487297	3.2697530832800257	3.7161545337169772	3.4244117728078796	2.659111935067838	1.4478921770497302	3.1926630306564703	1.8892635950484862
Ntf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.333852827096406	0.9845831905221459	0.0	0.0	0.0	1.4156956115903252	0.0	1.610697403864841	0.9906869685207236	3.004102111217916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3461973404362824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nupr1	0.0	0.0	0.0	3.316888495388816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8379248560458357	0.0	0.0	2.971330527173259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6903636733757743	0.0	0.0	0.0	0.0	0.0	0.0	3.3124314576320324	0.0	0.0	0.0	0.0	0.0	0.0	1.1454881721316337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.182231067803648	2.901890754896648	3.1276477589082443	3.304450705891768	2.0662303069329147	3.112507793177554	2.6921606231832635	2.7099418255801644	2.9648360116406605	2.8130839000947536	3.1978273497928984	1.0969315004772533	0.0	1.72848216670266	0.0	3.624813400458934	3.6215312108600792	3.4870309052521615	3.178650304714905	3.448455565938317	3.322910628249355	0.8579031321444712	3.374243396588096	3.3149535041340688	1.251776027279544	3.5401795634319524	3.7189710852699434	3.545589735387028	3.58430230710448	2.9613535993434263	0.0	3.454878037596067	3.024744532214821	3.11312085344115	3.602604597647498	3.130468251273909	0.0	3.7766823721328673	2.6991343099967824	0.0	3.49577381746082	3.6413346565490654	1.3440959179594127	3.4494275128580068	3.803949754759459	1.3712914699126046	3.1536865945166808	1.0153806735984083	3.2520561217005772	3.704900219151337	1.7749100705528913	3.7367570507387162	3.423192453920255	3.181657362792558	2.3187717382668587	3.549777164183884	1.5168685683604421	3.7510277580737057	2.9997018876353287	3.3488937335164	1.1661734366244347	3.569228679205543	3.09661547722538	3.650219279064759	3.4766655834436917	3.2233030120857418	3.5651308912632365	3.362939119341456	0.9784517257892809
Ocln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.215308898699345	0.0	0.901598556683418	0.0	0.0	0.0	0.9428215956226509	1.0599535159634517	3.330036075655034	1.3249226434037216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9461954317239376	3.4290491645443453	0.9899394998483388	0.0	3.4063981134796255	1.4057205503013237	2.4615604058295943	0.0	1.9839174133058857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8437348957148173	1.3647090774119641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1070720971423975	1.0832498981364984	0.9845831905221459	0.0	0.0	0.0	0.0	1.5735907470440613	3.7259316420563193	0.0	2.0498296003878136	1.2590650373269567	0.6327889830551003	2.8338947036808926	3.815218962642049	0.0	2.547739282151724	0.9690045442680881	0.0	0.0	0.0	0.0	3.348804630792652	0.0	0.0	0.0	0.9599759855184216	0.8254134349720843	0.0	1.0513812065971941	0.0	3.581792623783172	0.8978444882952928	1.3403851489130558	0.0	0.0	0.0	0.0	0.0	1.9035662972847622	0.0	0.0	0.0	0.0
Osmr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.035808571761876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0948527915096997	3.252979783283069	0.9808426492148976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3204039584983227	1.2045637818180028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0513812065971941	0.0	0.0	0.0	3.7937014820147357	0.0	0.0	0.0	0.0	2.7120266559196082	0.0	2.1568463227161567	0.0	2.4339218897783086	0.0
Oxr1	2.9566099531102323	1.5833036528789632	1.4766764581103335	0.0	1.6259470820088515	3.343148079596315	2.113433825127861	1.4672234466884473	0.0	0.8701968477960018	0.0	0.0	1.7868529412838612	0.0	0.901598556683418	2.711522193360451	3.4343157775186235	4.081012121002466	3.172763899203442	0.0	0.0	0.0	0.0	3.5671301239525235	3.3972157251945747	0.0	2.6749866293321234	2.7489262290898813	0.0	0.0	2.9743787068688814	0.0	0.0	0.0	1.0353553137184126	1.3666385392048	0.0	0.8977729540573194	3.206233368537091	3.525393757347482	0.0	0.0	3.2496413936310438	0.0	3.001938435704813	3.8314426921147184	1.7779229079881356	3.1212570881763395	3.342789465692616	1.7378793994008064	3.4714585643216633	3.4381422457972546	2.6403621813009512	3.2726272774760305	3.5551043828935147	2.358633701362705	3.4582630117038233	1.5694401102543765	3.3973333476479897	2.7669394292887355	3.8027057954539947	2.431998255724508	3.6801859932070777	3.368752382674265	3.7582603705955218	3.5273509479035137	1.962380611166402	1.9726971892079457	1.8593859714206256	3.7411738117888134	2.7350284237772637	3.533449889065158	2.8101675324124957	3.387453824588624	1.602748486640746	3.1810200188938693	0.0	2.3792973719821986	1.9962593317279127	3.037487018911877	3.5782009507317643	3.7666933879820474	3.586782433474357	3.065502754290098	0.0	3.8773202841485714	2.8524885584551405	3.7811545829730555	3.5746058228809687	2.872853872663502	0.0	2.9976615771940627	1.78978406288663	1.3712914699126046	3.572837861408278	1.0153806735984083	3.7837145105241565	3.615851062282774	1.6251396768098432	3.8929764788900143	3.596582210344153	1.204616413952821	1.4262832374252108	3.603348255345587	3.6046156598882946	3.43894792190346	2.8486185683888143	3.0208162182553906	0.0	1.0530559177424446	1.464933543166241	3.784047847732116	2.6739983769853426	0.0	3.793069971112468	2.9765649267994085	3.370644634616803
Pbx3	0.0	0.0	2.7062416006341565	0.0	0.0	1.7040598388888202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5405256271917054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0322133228167485	0.0	3.0076920326334116	0.0	2.6467276257622165	0.0	3.278756997474171	2.066288319199642	0.0	0.0	0.0	0.0	2.978324414513365	3.6241302316171957	3.0411626623275705	1.159605574966809	0.0	0.0	0.0	0.0	2.085825843884934	0.0	2.8658141173359883	0.0	2.8173086611455043	3.5409448203694844	0.0	2.410251873850279	0.0	0.0	0.0	0.0	0.0	3.006729911799656	1.2590650373269567	0.0	0.0	0.0	0.0	1.583752233478739	0.0	0.0	0.0	0.0	0.0	2.423154993484107	0.0	0.0	2.7407895207513695	0.0	0.8254134349720843	0.0	0.0	0.0	0.0	2.7791261744939604	0.0	3.081750584065564	3.686006534671936	0.0	0.0	0.0	1.440115277469885	3.298642348221035	1.0708952884255043	3.1418342248479965	3.2139574378420064
Pcdhb16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0784240106484186	0.0	0.0	0.0	2.213405579679994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2011518088580133	2.7996823970116878	3.5230160473799645	0.0	0.0	0.0	0.0	0.0	3.666088349560872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0872205830918695	0.0	3.183457899343692	0.9808426492148976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9260298115851472	0.0	0.0	0.0	0.0	0.0
