	young_A10	young_A11	young_A3	young_A5	young_A7	young_A9	young_B11	young_B1	young_B2	young_B3	young_B5	young_B7	young_C11	young_C12	young_C1	young_C5	young_C7	young_C8	young_D1	young_D3	young_D6	young_D7	young_D8	young_D9	young_E11	young_E1	young_E2	young_E3	young_E6	young_F1	young_F2	young_F3	young_F5	young_F6	young_F8	young_F9	young_G12	young_G1	young_G2	young_G3	young_G6	young_G7	young_G8	young_H11	young_H12	young_H4	young_H5	young_H8	old_A10	old_A11	old_A12	old_A1	old_A5	old_A6	old_A7	old_A8	old_B10	old_B11	old_B2	old_B3	old_B4	old_B5	old_B6	old_B7	old_C10	old_C11	old_C12	old_C1	old_C4	old_C5	old_C6	old_C7	old_C8	old_C9	old_D11	old_D12	old_D1	old_D4	old_D6	old_D7	old_D8	old_D9	old_E10	old_E11	old_E12	old_E1	old_E3	old_E5	old_E7	old_E8	old_E9	old_F10	old_F12	old_F1	old_F3	old_F4	old_F5	old_F7	old_F8	old_F9	old_G10	old_G12	old_G1	old_G2	old_G3	old_G5	old_G6	old_G9	old_H11	old_H12	old_H2	old_H4	old_H5	old_H6	old_H7	old_H8	old_H9
Meis2	0.0	1.2052884720928154	3.450356367991803	2.891990152902744	0.0	2.875464045017076	0.0	1.6862459266096186	3.238130864739286	1.1348123455141863	0.0	3.032884593760056	2.1194157739956134	10.559943549034152	5.041342736205495	1.12386794736066	4.164118587600247	0.0	3.4412760683085115	3.4703056811924293	3.6671642544321132	3.101613479441633	2.370088318959691	3.8239093091569876	3.635005843324474	8.334333049933674	1.0675017394450148	2.121302598354631	2.673927827423274	4.019829246251337	3.9772495561756447	3.6563063416431727	3.860960636254832	4.00137202546352	3.5259806067009194	1.5668935709074492	1.6828195612847476	0.0	3.7309315006926274	2.990369486970472	3.6762164061594693	0.0	3.573521540648531	4.947082829137392	2.4371159300956853	1.9935061310026092	6.673596867925704	3.427305926540023	8.55769218484932	1.1985720731928373	2.1843497280392863	2.8798253152964484	1.8673858444489948	0.0	0.0	1.19626562176576	1.3897887922855827	2.136788309899124	1.752427235803425	3.1384776686487146	2.9491095303189963	2.6110692892933076	0.0	2.7211147547946624	2.3287205660209915	8.877270200461748	2.442706727449641	2.4604290910968376	4.2373519165165145	0.0	3.7709453124197814	2.5994382466395956	4.122850246957003	2.900270746737281	1.0767933862086474	3.2070051231066916	2.155435557784274	3.2136056824133363	1.7669152092280738	2.540693334432749	0.0	4.073884056198795	2.6220235200676782	2.774344762336508	2.9159911109581853	1.7355649925904482	1.6517415181557376	3.600109409542877	4.171531467148474	13.459062588227352	3.1282093248082736	3.3401230540260936	2.380121207677399	10.580676161324183	10.576961973854717	2.7971279642252544	2.5266589893508424	6.130081008778508	3.971470719577668	3.201723735320083	3.142627529840546	1.8310538256560032	2.278947920430945	2.191473655098819	2.882160378361979	0.0	2.6255102760383147	1.614173585205995	2.7057399711482613	2.281603242378832	2.631345773915898	3.198934278934362	3.8977092569301646	0.0	1.1588449640445593	0.0	0.0
Mgst1	0.0	10.12033094747791	0.0	10.598940499815363	9.966533250768427	0.0	0.0	0.0	0.0	10.464770910445928	0.0	1.010961531253352	0.0	0.0	0.0	0.0	0.0	0.0	1.7206380341542558	0.0	11.50981091101956	0.0	2.6385784475402745	0.0	0.0	0.0	0.0	10.464102811065784	7.814591256007363	0.0	0.0	8.486467042978745	0.0	7.315933838705992	1.1753268689003065	0.0	7.054054057069857	0.0	0.0	0.0	12.261127444867046	1.911521391742398	1.1273205325118363	1.1263035780341355	0.0	0.0	0.0	10.387394057449244	0.0	0.0	0.0	1.4399126576482242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.507633615203533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.700885112389814	0.0	0.0	1.0881727969588186	0.0	0.0	0.0	0.0	0.0	8.481040300874744	0.0	0.0	0.0	0.0	0.0	0.0	8.635703550153739	8.293713415704108	0.0	0.0	0.0	1.1588449640445593	0.0	0.0
Mlec	0.0	2.7985931657961705	3.6158066045696247	1.7732156437576665	4.974729033380487	8.766056208203402	14.987569400534152	11.259370615742963	9.369786542840744	1.7986350129954054	11.71724683022013	7.402187638534267	8.536246328895508	7.637621858433424	1.3241063256275063	1.12386794736066	2.755155317019063	5.180916631375429	5.218872824314367	1.094759554126184	5.309375290260419	2.2096340260164586	3.3908297984992046	11.098126217455603	7.645404692330954	0.0	5.756308228455986	0.0	11.58322099605485	11.52085157021286	11.554139549282244	3.831632216627484	11.252008589158757	8.838674832645527	1.1753268689003065	5.579514956890479	7.962893355307832	7.289774820026587	2.3539556923239875	4.147202317673515	7.708694992060283	7.923480543084968	7.569106832390584	14.66498971894343	9.316869416357747	8.423770582917562	1.9492968476015868	1.7136529632700115	0.0	0.0	1.378171235625707	2.8798253152964484	3.3075955042528067	0.0	0.0	0.0	0.0	0.0	0.0	10.197402908721006	10.68738689409121	4.336892214900508	4.568333214980623	1.668443873095016	0.0	1.896794301081851	2.442706727449641	7.353336704704137	1.76396580500776	0.0	0.0	0.0	1.967099482849395	4.849107721913506	9.394498814925285	12.285881215340277	0.0	6.254944844334659	0.0	1.0942170603935086	6.510063101840813	1.2263612997730855	0.0	0.0	2.310868281652474	0.0	0.0	1.0406650011949055	0.0	1.2476069851512088	1.7661088860803562	0.0	3.3409224937334177	1.1195047953248904	0.0	6.33878535986505	2.1763455939176373	2.3714390468211164	0.0	1.8076132868984895	0.0	1.1552663389972166	1.1394739602154724	9.552279107413057	1.1149718332695	0.0	0.0	7.271134300035647	3.0122536427898687	1.140801621189416	0.0	1.8060384294645304	0.0	1.7026186012594666	1.1588449640445593	6.713750027960636	13.803989923714228
Mllt3	1.222835550958343	14.645862452414946	12.138195521128356	2.2375490182901556	15.10041207108668	11.405215373850499	4.676188248725385	10.840982135198809	0.0	1.7986350129954054	8.335838852511916	8.27959757674165	7.357037376904668	11.713337958719164	0.0	12.04139711745758	9.820985918094435	11.86657582261467	11.026833414123937	3.4703056811924293	11.566148705839034	12.409107125246841	12.16265118535052	1.0333661944040315	4.6152377782295595	3.419034504269431	2.1350034788900296	13.105303125200157	9.37253324982515	7.380850301884825	6.076536826433978	12.500512700582556	0.0	11.256204257925363	1.8628490132969961	10.119321322560024	1.061740931106614	11.420275599512026	10.619127035859528	8.427992471656646	7.415051053700796	0.0	6.603822254871432	1.1263035780341355	11.847681121181632	9.208408244264053	13.932100408952111	6.966075985279647	12.59587787390004	0.0	6.053365529811326	12.127037660345366	8.286703657100398	15.674382322087475	8.439869913651712	1.8960361514006074	2.2027631196951925	0.0	3.50485447160685	9.630800243749533	0.0	3.031357570253854	9.96202384504054	11.518866392346627	6.431416162380552	10.726291667075829	8.953639988272347	12.907230288861982	10.080987817516535	12.943076812829041	1.1896007983482277	10.696525765227015	8.796261415266525	10.18698109029929	0.0	1.0690017077022307	10.573027471855433	9.506425871883907	1.114799377539929	13.073707769333762	2.22263032510881	8.911705787220162	2.25848812962046	10.38320282605132	3.385360842487811	8.604643151733354	8.129574193592982	0.0	6.600543465747413	14.487721077144137	14.181891626488188	7.7296175840647185	6.333416962187795	7.371897096591918	8.93264811366007	8.89900145720383	11.503893642838039	15.32366190791687	13.436723926331139	8.61583487251865	10.91093227491283	12.886054711204823	10.387836556197666	1.7367017823249782	12.804131130105537	13.07057432548497	7.29181505462375	2.63260372754157	11.892798400162583	10.882287836495344	8.195087868862347	2.2789667624852763	1.1266906493921416	13.533037898137284	6.081534370624985	1.6980061414942136	1.947618578781244
Mmp14	0.0	0.0	2.81364443049129	1.7732156437576665	0.0	0.0	1.475173149711026	1.0639027269366805	0.0	3.404437036542559	0.0	1.010961531253352	3.6659869707995325	1.0776242541944712	0.0	0.0	1.0658395687559978	1.2196339544352337	1.0856017308746218	0.0	0.0	1.7510935357768012	0.0	0.0	0.0	0.0	0.0	0.0	1.0344164863812524	0.0	0.0	1.1534362295573422	6.136454152133561	0.0	0.0	5.3308437885438265	0.0	1.081333608060602	1.1769778461619937	0.0	4.935036283239172	2.4120714412772015	1.1273205325118363	3.3789107341024067	1.6635904305637883	0.9967530655013046	0.0	11.07486482619116	0.0	1.8996917904222599	0.0	2.2822075666861754	1.1781892906610323	0.0	0.0	0.0	6.006567227338638	0.0	1.1056584840373653	1.771906136653747	0.0	1.3055346446466538	0.0	0.0	11.463697582094612	1.1967439609573174	0.0	0.0	0.0	0.0	1.1896007983482277	9.280817999286535	0.0	0.0	0.0	1.0690017077022307	1.7081422659045316	1.0137797206404409	0.0	0.0	0.0	0.0	2.6220235200676782	0.0	0.0	1.0950195930823399	0.0	1.0406650011949055	7.828737923768102	0.0	1.1142906442750404	1.7646565961418608	10.994261522587507	1.1195047953248904	0.0	9.949433121208225	8.270018414126012	1.1857195234105582	8.353081723561825	0.0	0.0	0.0	1.1394739602154724	1.0957368275494095	0.0	0.0	0.0	1.0184301423355746	0.0	0.0	1.315672886957949	0.0	1.7857624291997118	0.0	0.0	7.982650834770214	0.0
Mt1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.082310098380221	1.7986350129954054	1.0566751369016982	0.0	0.0	0.0	1.3241063256275063	0.0	0.0	0.0	0.0	1.7351528405962147	9.887561230237289	0.0	0.0	0.0	6.280640823207515	0.0	0.0	0.0	1.6395113410420217	7.136907970300344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.297652202396675	9.35108169572539	3.4526798565743766	1.7136529632700115	6.82929934527712	8.910937768216538	10.554326781867019	12.727681418012919	10.221919662447235	10.890373681824993	9.190598975254481	4.78506248706304	12.018140802842568	6.969903263396298	6.531003701315085	9.362861112719473	6.1537739476475775	11.789848810642367	8.64384819378343	8.134956838609774	9.592471273835557	8.544214964927903	2.442706727449641	4.806313638583926	4.640870120677543	9.754670213617821	3.9517683137334134	9.77105634458513	3.208201074814106	10.40760639591759	10.740383661605629	7.920651563764633	8.306357964950239	6.76436949917806	6.786299786223325	11.467154354075827	2.580393898209389	9.417817196411042	10.546970181975272	7.169071518912197	13.541443369951244	1.7355649925904482	3.856349860078789	11.085110113706587	9.998348630947959	3.9548205742048843	10.646588967318994	8.76266221449138	12.635429742985755	9.238898525840014	9.78588577588335	9.95209485559672	6.203063431984733	3.3287355402264276	2.2960249875625913	6.76386956007214	9.379901277539478	3.2432426430713046	5.535542843169516	11.09761636670511	7.618479905622122	5.465870156467704	6.170526390939037	8.305112567522656	8.331591580050377	4.563206484757664	4.716637962959791	3.612076858929061	4.506762597568566	12.87561461871228	4.922689406580426	10.484251786717103	8.90632950395963
Mt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.623158552597657	0.0	7.334528218442082	0.0	5.602157533346984	9.08525486166563	0.0	0.0	4.405526239390385	0.0	0.0	0.0	0.0	11.060065490583183	6.565288903196195	1.668443873095016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.456856479980767	0.0	7.83676266172763	0.0	0.0	0.0	1.0942170603935086	0.0	5.764437362244545	0.0	3.5845357594560987	0.0	0.0	0.0	0.0	0.0	7.646936305909215	0.0	0.0	0.0	5.742256934048411	7.594693918288285	8.950358287190634	7.364954067025342	0.0	0.0	10.43217688291404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.140801621189416	0.0	0.0	0.0	0.0	3.476534892133678	9.379308810145703	1.2288105099616424
Muc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.374854911208581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.326576867105425	0.0	1.378171235625707	0.0	1.8673858444489948	0.0	0.0	0.0	1.3897887922855827	0.0	0.0	0.0	0.0	1.3055346446466538	0.0	0.0	11.898793950617272	0.0	0.0	0.0	0.0	1.1225169724665043	0.0	1.7743926493399762	0.0	6.486557715565769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.38320282605132	1.4579955554790927	0.0	1.0421328690137446	12.8569216588413	13.309188777718756	0.0	1.1142906442750404	0.0	0.0	1.1195047953248904	0.0	1.0820768051547782	1.724713077484584	1.879320980978696	0.0	0.0	0.0	0.0	0.0	0.0	3.130121664084722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6160946730705006	0.0	2.3176899280891186	0.0	0.0
Muc13	3.432933402849927	3.1156255029114255	10.385161620359353	10.522232523860382	16.429679650431325	0.0	3.813267274073719	9.222850374261304	12.251346564771094	5.2030720495379645	1.0566751369016982	5.844732268711331	11.216968245590236	12.29560786801934	3.42276519871478	7.164702480051138	1.689315748263065	1.2196339544352337	8.396814151529759	9.965911302219473	0.0	0.0	5.192984347680169	2.3994019990935564	11.418006751503096	7.416791473846336	2.7594519659199697	1.0606512991773156	10.573378235218602	7.863160403531755	12.640833577122692	1.8281531708215863	2.554573315336139	12.143295795965754	5.822800037404456	0.0	6.692982041061504	2.162667216121204	3.042443596508307	11.814854264673539	8.031398480367663	1.911521391742398	9.76057957933585	9.408179157402973	0.0	0.9967530655013046	0.0	13.16649747111774	7.628186766015583	13.59229451859154	7.011394950125849	5.759650630592897	11.187914698348195	4.591795294865328	14.361684071930338	15.392683201992122	12.85925071678759	10.324519831626098	8.993897473729115	2.2358966043014035	12.401439829428284	11.624326221448975	6.599369770247178	11.46785958366599	11.789629294090236	2.3934879219146348	8.535653550201326	14.685983382017591	12.776851647058015	7.425124067960587	2.7621675153851855	11.148770225343151	9.513460609762795	8.526934099739963	2.153586772417295	12.455473633170696	14.743566680127094	9.90781033476843	2.5884839948729046	9.192385601488967	6.834307219780831	14.354274791567443	6.615090270518935	11.235144281700078	8.390600400436513	7.93662263646129	2.084265738027489	4.570931016024463	2.701840287124423	13.651042707863164	12.7810813184535	2.2267487026840627	1.1900606038386996	7.836533567274234	11.15357615973805	12.261528237083276	11.602825669231265	10.23199661890054	13.215635871844938	1.8076132868984895	12.451570776477004	14.146531584345992	11.045475971758789	6.716081128139751	2.5888844246765204	1.8430614477145708	3.685369598174491	5.991060998070958	10.248122060661085	13.532031787865161	12.064621699835481	9.348972469094866	14.35545433144245	8.662008866729163	13.637501140715866	10.6641554364759	11.848254457863344
Myo1e	5.606655145692698	6.802474803685156	6.0790431699774565	7.092862575030666	6.215015512371422	6.256723118820768	6.76361357349577	6.62685719041273	6.529858067459797	7.214628502089064	6.621957525822505	6.8949385672651555	7.357037376904668	6.712326095858206	9.621998025518941	6.817483206986463	6.884717810817235	4.643579339527567	7.22816591020463	7.141731778327513	6.210433716709008	7.004374143107205	7.168022111341325	5.946906197333985	6.680212599527866	7.871632421199855	6.823809967901002	6.885592420690348	6.973484593128286	7.05217296502878	6.455136189209794	7.312612683286345	5.994775386516925	7.11552894533403	7.9234272849216465	5.909137584885937	6.052390174056247	5.9034668901412015	6.773375097200934	7.798750336969553	6.482742921016944	5.797841757789267	7.5219620896567765	7.515176536828135	10.488675020194801	6.067697248141557	8.240665639833175	7.815760034873712	5.74611290855049	4.997955654037358	5.956356982816375	6.68674730795468	5.329612252268045	6.052552013708082	6.115432238879823	4.889691277232776	4.982340704266358	5.621739941597274	7.029281311614744	6.897657179759599	5.735100214848342	7.25170818263323	6.599369770247178	5.263354408498232	5.407121707386141	7.2335921599881505	6.54346416217095	7.353336704704137	7.3942034129005485	5.146698225181964	7.315744083002484	6.612865129953725	7.68220111400825	6.161737694925918	2.783470524373907	6.033291904894986	6.627691806380905	7.875227734655804	6.192252194340459	6.382447764897994	4.8030242233182	5.012706242769955	6.272486493218044	7.222115621695511	6.770721684975622	3.0741086443892223	5.881648043350915	5.294344523768822	8.319583561939135	6.811225022367262	6.919135791382502	5.88463126700749	5.383312872926978	6.9072606259096005	6.419331136303322	6.781144358542103	4.251372066835426	6.759122665824872	7.9291966969391146	6.918235235971604	5.237712549734244	7.150895957172378	7.119350706882772	6.184181076528855	6.810832712145532	6.146089299158668	3.0481230366744185	5.491698600399173	6.642715436562087	6.5344209406097145	6.391513880646343	5.535588610340442	6.358879995533143	5.1078558037784	5.4470808961628325	5.662370828213152	6.748446803935293
Nckap1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12386794736066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1396781680898105	0.0	9.8753135430041	4.228138950460107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.325334432242408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.70028733070421	3.3075955042528067	7.863056266384987	0.0	0.0	4.807879291260488	0.0	0.0	0.0	0.0	0.0	6.305245101024402	0.0	0.0	0.0	0.0	0.0	1.1129385106620235	0.0	0.0	0.0	0.0	7.319292214259216	0.0	0.0	0.0	2.0275594412808817	0.0	10.681255894446027	0.0	5.209493906728526	0.0	9.044806040660529	0.0	0.0	0.0	0.0	8.581738038580797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.231232851509167	0.0	0.0	0.0	8.123574318371768	4.513499195251308	4.451800099106625	0.0	0.0	0.0	3.0481230366744185	0.0	0.0	0.0	0.0	9.543218249271616	0.0	0.0	0.0	0.0	0.0
Ndn	0.0	0.0	0.0	0.0	2.8760383680253687	6.074622713576669	0.0	12.436091329889319	1.021516554261044	2.6349526674744137	0.0	0.0	0.0	7.06338392284051	1.3241063256275063	0.0	0.0	0.0	1.0856017308746218	2.8299123947223985	0.0	0.0	6.853508903694067	1.0333661944040315	0.0	0.0	0.0	0.0	1.0344164863812524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.061740931106614	7.557099627945224	0.0	11.753272718104053	12.241082013683544	3.117557112380999	3.1647888456837032	0.0	0.0	1.5798162312984259	0.0	0.0	0.0	8.557266866111346	3.2000145115649596	6.601945539630847	0.0	10.53827479983819	0.0	1.19626562176576	1.3897887922855827	11.604087027606123	11.75042300376192	1.1179483021507017	2.10098802053678	2.069223455157266	1.1693015463795142	9.779332330606891	0.0	0.0	1.935799281633487	0.0	0.0	0.0	0.0	1.1195171169870768	0.0	9.48207192766251	0.0	0.0	5.3885888944606855	1.0137797206404409	10.366751310512456	0.0	1.111315162554405	0.0	3.9065426229630154	8.238240275836812	17.439212982310906	1.0950195930823399	0.0	10.89750589949796	2.701840287124423	14.04626562666722	2.228581288550081	0.0	0.0	0.0	0.0	10.761734092314091	1.0881727969588186	0.0	0.0	0.0	11.048320294655209	3.2432426430713046	0.0	9.402737502203598	0.0	0.0	8.919404338389986	0.0	0.0	1.8081277903471258	2.085292189043894	0.0	1.1266906493921416	0.0	0.0	6.829723795843473	0.0
Ndrg1	0.0	0.0	1.7251781839959015	0.0	1.4380191840126844	0.0	7.0142823730880774	0.0	0.0	1.1348123455141863	0.0	12.083393608767285	0.0	4.2101600643120225	2.0986588730872735	0.0	2.1316791375119957	0.0	0.0	0.0	0.0	0.0	0.0	1.0333661944040315	0.0	0.0	0.0	0.0	1.0344164863812524	0.0	0.0	6.509828203697626	0.0	0.0	2.7290244775756176	0.0	0.0	0.0	0.0	6.026466683376033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.224109178160389	0.0	8.960205316990399	10.650397681682541	2.8798253152964484	4.712757162644129	0.0	0.0	11.779696178685045	0.0	12.254956155221183	5.624996452653278	11.118492051013849	6.502373623715638	0.0	0.0	1.0526708816996464	10.209325581885457	5.872291687372749	10.760821302429589	9.741900738703848	4.640870120677543	12.215093541603368	1.1896007983482277	9.863585755533526	4.293506089183805	1.1219778801155373	1.0767933862086474	0.0	1.7081422659045316	8.092996996028033	0.0	8.395298703780709	3.522785718263136	0.0	1.12924406481023	4.8838855733032895	2.310868281652474	0.0	0.0	10.20113570482196	10.598854627655982	11.290654264855057	10.34405850175324	9.583180804857575	1.1900606038386996	7.015697583585424	0.0	8.115409276648199	1.724713077484584	10.152418006573072	12.45255735407504	5.896180585107691	0.0	0.0	0.0	9.79220330424037	1.1149718332695	0.0	8.251194057328428	1.614173585205995	9.23477432487067	8.999491087490195	0.0	2.645798476564529	4.506762597568566	0.0	0.0	7.279011247066668	4.082020156334447
Neo1	0.0	0.0	7.517917281556303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.158805590359088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.534670009637364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.756342471251414	1.4399126576482242	6.872248548292577	0.0	0.0	0.0	5.291419198929007	0.0	9.196217821648528	0.0	0.0	9.727814251073216	1.1693015463795142	0.0	1.1643602830104958	3.3596850492362385	0.0	2.856469716047963	2.225877021324047	13.609531948771123	1.1896007983482277	0.0	0.0	0.0	11.34117120154649	0.0	0.0	4.452842329828794	0.0	1.0942170603935086	1.761392859131568	1.2263612997730855	1.12924406481023	0.0	13.671931276098256	0.0	0.0	0.0	1.1636192753227748	13.225684670394706	8.588238172945523	0.0	0.0	0.0	0.0	0.0	1.724713077484584	0.0	0.0	0.0	0.0	0.0	2.278947920430945	5.750347444789935	1.1149718332695	12.878258124355387	0.0	0.0	1.1652987778157349	0.0	0.0	0.0	1.1266906493921416	0.0	0.0	1.0713225964157655	0.0
Npdc1	0.0	0.0	0.0	0.0	3.338977144346052	9.452718683340732	0.0	0.0	0.0	0.0	0.0	2.021923062506704	0.0	0.0	0.0	0.0	11.298796987648982	1.9330740823861003	0.0	0.0	7.501785196497901	0.0	0.0	0.0	0.0	5.478837450928143	0.0	0.0	0.0	1.0863112366199252	0.0	0.0	0.0	4.562240041509683	0.0	0.0	0.0	8.218041174588311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.014252799270988	0.0	2.2822075666861754	4.912960979559022	12.673180434334848	0.0	0.0	2.2027631196951925	1.3481633217990254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.896794301081851	9.543387941302662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.795562801847936	1.0690017077022307	10.98972172538039	1.6068028412066682	1.114799377539929	1.7342930083730475	0.0	1.2263612997730855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.727492882811346	0.0	0.0	11.655948460155946	6.501361683397093	9.231114750868583	0.0	0.0	0.0	1.1480124937812957	2.2809540113107127	1.0475425099468487	10.32419699473513	1.8060234974897544	7.1821043942279825	11.232383975341444	0.0	3.0481230366744185	0.0	0.0	2.281603242378832	0.0	0.0	0.0	11.1859583663331	0.0	6.588363051368132	4.4052395987045285
Nrg4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.773315639595564	1.0566751369016982	0.0	0.0	0.0	0.0	10.731614877972037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.514272076932979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.123481862213228	0.0	0.0	0.0	4.095096827282671	3.117557112380999	12.894012756910204	0.0	0.0	0.0	0.0	0.0	0.0	3.0982638636150974	6.053365529811326	12.672527164590235	0.0	0.0	2.9331137786720816	0.0	0.0	0.0	1.752427235803425	1.771906136653747	2.9491095303189963	2.6110692892933076	1.1693015463795142	11.741685978878456	0.0	0.0	0.0	0.0	1.1129385106620235	0.0	1.1896007983482277	0.0	0.0	1.1219778801155373	0.0	0.0	1.077717778892137	0.0	0.0	0.0	1.111315162554405	2.452722599546171	0.0	0.0	6.932604844957421	0.0	0.0	0.0	0.0	11.402568108400912	0.0	2.5851751865080557	11.514975269339969	2.239009590649781	11.033058032284037	3.037773644995634	6.992886492122059	0.0	1.819556753002733	12.096361257744933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1394833812426381	0.0	0.0	0.0	7.681302668651489	0.0
Nrk	0.0	0.0	3.265398739486166	0.0	0.0	3.0727828773173633	1.475173149711026	11.475541670329497	1.021516554261044	0.0	0.0	11.648390830242638	0.0	1.0776242541944712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1048170130082293	0.0	6.312342671324809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.455397395537606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19626562176576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8769043156697833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1900606038386996	0.0	0.0	0.0	0.0	0.0	11.2496977315886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0713225964157655	0.0
Nt5c3	0.0	0.0	11.220279091737755	1.1187745091450778	1.4380191840126844	8.514561468713708	1.475173149711026	9.267450718630322	7.793514085772408	3.1858210237909854	13.201682098230366	10.04555870632419	2.1194157739956134	12.404811351055402	2.0986588730872735	6.242624371167353	9.174033229747312	15.400134710298968	0.0	2.189519108252368	10.859291489149555	0.0	6.542331187100347	3.9343918665521245	4.6152377782295595	9.45842619099188	8.006098530030863	0.0	0.0	4.614571390200705	0.0	10.344785210099218	0.9882438583242352	1.769063026605876	6.296874822558332	8.541744196138712	0.0	9.673009059294	12.1002394379135	10.540060868317083	9.843462608837738	1.2060357206386008	4.7887759065269035	1.7851489356121693	2.4371159300956853	3.1596324625968517	1.229869379694888	10.324135083147162	9.278089086235914	1.8996917904222599	13.516214451151985	12.290051051309506	12.701516501580839	14.184883274804694	14.092407279283524	5.3346647379910355	12.280243751530751	3.130338293381829	2.567259497436929	12.007462414575942	10.098260777901938	12.929860866095629	11.471516583369821	10.259871823931057	3.4930808490314873	11.73496476169167	1.2213533637248204	5.640487559181219	10.642187842201817	11.794065185295029	11.952066626954414	12.10800672643936	0.0	2.900270746737281	8.023414844465433	2.1380034154044614	12.643965419576626	4.585895376111205	5.573996887699645	1.0942170603935086	7.065243939460229	10.399274346384884	4.6157431536143045	6.1772603471253635	1.4579955554790927	10.9624899954884	6.893406547541242	14.766934127677592	12.756637105169487	11.047395647550061	1.1142906442750404	1.7646565961418608	13.93503208777874	6.973192393219444	2.503314391862809	7.366080865614745	11.09499601585227	12.567421037053537	1.1480124937812957	12.573918154919795	10.048506521377117	10.275883553464178	1.8060234974897544	10.270193426016474	3.857168813902502	3.6861228954291416	2.08066766638939	9.37421270057564	13.65159638394712	11.77784190503489	10.194087255126304	12.910114640266185	10.788670532295935	5.397173272053123	1.836725812160183	9.233071133191682	3.176429088742886
