Gene	Freq_group	Log2FC
Nme7	1	1.114365079365079
Prkwnk1	1	1.9743528693528698
Nrgn	2	1.2499849693142244
Pafah1b1	1	2.094523809523809
1810011E08Rik	1	1.2123809523809528
Abcc5	1	1.3155006105006102
Slc9a3r1	1	1.0760866910866915
Ilk	2	0.4324847374847376
Wee1	1	1.1114652014652018
2810002D19Rik	1	1.5423870573870575
Sh3d4	1	1.2943894993895
8430437G11Rik	1	1.8297069597069597
Arts1	1	1.9694810744810747
Hnrpk	1	1.0927899877899871
B230114J08Rik	1	1.1819902319902331
AU067723	1	1.2290842490842486
Sgpp1	1	1.4233760683760688
Nmyc1	1	1.7834249084249083
4933408N02Rik	1	1.0592673992673993
Myo6	2	0.9586798640359584
Hmgb1	1	1.7771611721611726
Kif5b	1	2.4987667887667886
Ppm1a	1	2.9687789987789985
0610038L10Rik	1	1.6704456654456656
Senp6	1	1.2288522588522588
Nr4a2	5	1.1607472293821979
Kras2	1	1.4738339438339443
Pygl	2	0.2196336996336995
Xkh	1	2.4168742368742366
Ipo11	1	1.354822954822954
Rest	1	1.585421245421245
Phtf2	1	2.013327228327228
Ptpla	1	1.2880097680097684
Pim2	3	1.2649253767443225
Fignl1	3	0.043714866008587795
Gfpt2	1	1.904987789987791
1500011J06Rik	1	1.196721611721613
Eif2s3x	2	0.08652930402930414
2310044D20Rik	1	1.247063492063492
Grinl1a	1	2.1566971916971918
Fzd3	3	1.2204359232485553
Chordc1	1	1.2366239316239316
Bag3	1	2.2159706959706966
Cltc	1	1.194517704517704
Ramp2	3	2.5865830808932437
2310009N05Rik	1	1.0511477411477412
AL024210	1	1.5977167277167275
Dazap2	1	1.0492918192918195
Igh-1a	1	2.0299145299145294
Hes1	3	0.687364282258323
Nfya	2	0.5791058130048231
Hipk3	1	1.8068559218559213
Phka1	2	0.8410361064738706
Ddx19	1	2.0751526251526253
Pclo	3	1.857278850627635
Epb7.2	1	1.3943772893772888
Jam2	5	1.699867409369573
Sgta	1	1.102185592185592
Rbpsuh	1	1.3472832722832715
D5Bwg0860e	2	1.465772283272283
Canx	2	-0.2368956043956043
Fkbp7	2	0.7342924506454824
Hrsp12	2	0.07336385836385839
Traf3	1	1.0417521367521367
Nolc1	2	0.6636231417482905
Mafk	1	1.5277716727716724
Lphn1	1	0.9706471306471306
Casp12	4	1.7083756743198413
Fbxw1b	1	1.314456654456655
Acvr1	1	1.4668742368742371
BB128963	1	1.2710744810744807
Ftsj3	1	1.5760256410256415
5730414C17Rik	1	2.8168253968253967
Slco2a1	2	1.1206753953810134
5830462I21Rik	1	1.1647069597069597
Rock1	1	3.176874236874237
Slc23a2	1	1.1556593406593405
BC016265	1	1.9890842490842493
6330505N24Rik	1	1.347631257631258
Fn5	1	1.2530952380952383
AW112037	1	1.5831013431013436
C430014D17Rik	1	1.3573748473748477
Papola	2	0.19104090354090375
Entpd2	3	1.5895527061623527
Nedd4	2	0.17290107448107395
Ube2n	2	0.40829975579975597
Slpi	2	2.042546172161172
2610203K23Rik	1	1.602820512820513
9230112O05Rik	1	1.453418803418803
Btk	3	0.29793927774318285
Jak1	1	0.8655555555555556
Pum2	1	1.4217521367521364
2810403A07Rik	1	1.1212087912087911
Rab14	1	1.017973137973138
Ptdss1	1	1.5580463980463972
Fmo5	1	1.0379242979242975
Sertad2	1	1.2218925518925519
A730098D12Rik	1	1.5200000000000002
Dsc2	2	1.468071221290232
Tlk2	1	1.5280036630036626
Shrm	1	0.7281013431013431
9130413I22Rik	1	1.5717338217338217
Rpl23	1	1.0205250305250309
Fusip1	1	1.2060012210012216
Ms4a6d	1	1.412124542124542
Laptm5	2	0.8165445665445665
Golph4	1	2.6536202686202683
Fbxl3a	1	0.812081807081807
Cxcl16	3	1.865386008308832
Snrpd3	1	1.2936935286935287
Nrap	2	0.3109659556476189
Phlda1	2	0.0788747491952988
Ppm1b	1	1.3436874236874232
Ddr1	3	2.2218504545652014
Prdx1	1	1.101489621489621
Ppp1r2	1	1.1058974358974358
Ncbp2	2	0.20751221001220965
Cspg6	1	0.9259890109890113
0610038P07Rik	1	1.5668620268620266
Crk	2	2.9666910866910867
Ly64	1	1.4150244200244202
Irf6	3	0.9324930747429386
Gstm1	3	1.8623754839918194
5430432P15Rik	1	1.1230647130647122
Gla	1	2.0971916971916973
Siat4a	2	1.3038247863247863
4833415N24Rik	1	1.9379304029304028
Wsb2	1	1.2641147741147731
Slc25a15	1	1.2050732600732603
6330409N04Rik	2	0.8288541135930403
Smarce1	1	0.9651953601953608
Nfe2l2	2	1.2403388278388277
2310075E07Rik	1	1.8338827838827836
Spop	1	1.478009768009768
5730427N09Rik	1	0.8746031746031744
9130023F12Rik	1	1.6861050061050051
Rassf3	1	2.892222222222222
Prkch	1	1.95509768009768
Scap2	1	2.2645726495726497
St7l	1	0.9961660561660566
Copb2	1	1.8377106227106228
H2-K	1	1.7581379731379736
AL023001	1	1.10079365079365
Twsg1	1	2.219102564102564
Stag2	1	1.163663003663004
3110010F15Rik	1	1.2303601953601948
Idb2	1	1.3889255189255185
Trim2	2	3.435769230769231
Mlf2	2	1.0623382173382172
D12Wsu95e	1	1.2285042735042724
9930104E21Rik	1	1.2958974358974358
Gng12	1	1.6800732600732597
Tiam1	2	0.5503850334884615
Chd1	1	1.1867460317460317
Vps4a	1	1.213656898656899
2010200I23Rik	1	1.1114652014652016
Psmc5	2	0.3632936507936506
Sfrs5	1	1.2350000000000003
Ifi47	1	1.052539682539683
Mynn	1	1.1725946275946277
Rnf11	2	1.03318175003956
Sfrs3	1	1.4101526251526253
1700001A24Rik	1	1.0618192918192921
Tox	2	0.9670040757213677
2310001A20Rik	1	2.2987912087912097
Chn2	1	1.5566544566544571
Phax	1	0.9306288156288148
AA960558	1	1.1948656898656898
1810015M01Rik	1	1.2085531135531136
Lama5	2	1.010141035521917
AI316502	1	2.2387057387057396
Pdha1	1	1.1147130647130654
1600019D15Rik	1	1.2238644688644693
Anxa4	1	2.3669963369963374
Prickle1	1	1.3668864468864472
Msh2	1	1.3482112332112326
F11r	2	1.7311606723277775
Trim37	1	1.8867765567765569
Psma1	2	-0.30064713064713067
Smt3h1	1	2.1990354090354103
Hdlbp	1	1.1368681318681322
2610102M01Rik	1	1.531367521367521
Ap3s1	1	1.4007570207570201
C030034J04Rik	1	1.2805860805860803
Tnfrsf21	1	1.4983089133089136
5830417C01Rik	1	1.2338400488400487
1300006C19Rik	1	1.1248046398046407
Ly6c	1	3.2284920634920637
Mtac2d1	2	2.568543956043956
Wbp11	1	0.9584676434676429
Mapk1	1	1.650030525030525
Bgn	1	1.150091575091575
Arl6ip5	2	0.4585836385836384
Asb3	2	1.0819005469103784
Slc7a5	1	2.5252136752136747
Hspa2	1	1.4838095238095241
2900001O04Rik	1	1.5353113553113553
Cdv3	1	1.1971855921855923
1110025I09Rik	1	1.445879120879121
Dsg2	3	1.849972695501913
1200004E24Rik	1	1.513156288156288
Fcrl3	1	1.0811904761904763
5730494N06Rik	1	1.2214285714285718
Hpcal1	1	1.4852014652014653
Rngtt	1	1.75013431013431
Fcgr3	2	0.4480118550260075
Wdr13	1	1.4182722832722827
Kpna3	1	1.7153357753357754
Cdc42	2	0.9378578982725274
Fkbp1a	1	1.0073015873015874
Dars	1	1.6793772893772898
D130005A03Rik	1	1.784932844932844
Il1rapl2	4	1.5846249605207263
Pgam1	1	0.9422283272283262
Ets1	3	1.0856897641769636
Vldlr	4	1.5575631243421246
Pak1	2	0.10578449328449324
1810011K17Rik	1	2.06506105006105
5730469M10Rik	2	1.136155513647253
Slc38a2	1	1.0344444444444454
Cpox	1	1.778089133089133
C330039G02Rik	1	1.3062210012210005
Tiparp	2	1.0284424904645295
4833416I09Rik	1	1.006605616605616
Slc25a17	1	1.2201526251526258
Gem	4	1.5433301886333028
1110020A09Rik	1	1.1045054945054948
Rsu1	1	1.097197802197802
Arpc4	1	0.9581196581196574
Pcoln3	1	1.7133638583638586
Myct1	2	1.4894906636379122
Usp38	1	1.1278205128205134
Parn	1	1.53995115995116
Rusc1	1	1.466178266178266
Strn3	1	1.427087912087912
0610007P08Rik	1	1.4403113553113553
Kcmf1	1	1.2776862026862037
1810057E01Rik	1	0.9684432234432236
Ube1c	1	0.8646275946275943
Ccnk	1	1.516056166056166
Nt5c3	4	0.3933668118752441
Cryz	1	1.0221489621489621
Sybl1	1	1.2268803418803418
Itga3	2	1.4501333350893777
Rel	2	0.38667062079169734
Arl6ip1	1	1.6593101343101344
Gabpb1	1	1.8575457875457875
Slc7a7	3	1.4073051301185187
Ctss	5	-1.2053770337999512
Oas3	1	1.5754456654456654
Cpeb4	1	1.1964896214896215
Sepw1	1	2.001495726495726
Mgea6	1	1.369670329670329
Csnk2a1	1	1.0361843711843715
Klhdc2	1	1.1412759462759452
Crnkl1	1	1.1563553113553118
Rrs1	2	0.5267887667887667
1810026J23Rik	1	1.3844017094017098
Scoc	1	1.687496947496947
Slc14a1	1	1.5675579975579974
Prps1	2	0.1049725274725275
Dnmt3a	3	0.5089829815903132
Slc15a4	1	1.2652747252747247
Smc1l1	2	3.5941666666666667
A230103N10Rik	1	1.2795421245421243
Igk-V8	2	-1.768238705738705
D10Ertd749e	1	1.5341514041514042
Bcl6	3	1.2969747450265772
Calml4	4	2.0703270412710317
Sgpl1	1	1.7261233211233213
Ysg2	1	1.4856654456654454
Cd81	1	0.9574236874236874
Mycbp	1	1.3835897435897433
9430016H08Rik	2	0.10375457875457816
4930534K13Rik	1	1.5036446886446886
4921524P20Rik	1	1.1072893772893775
Oprs1	1	1.088962148962149
Csnk1e	1	0.8105738705738706
D1Ertd622e	1	1.3719902319902317
1200015M12Rik	1	1.4468070818070822
Acp1	2	1.1200518925518925
0610005A07Rik	1	1.1166849816849818
Trim24	2	7.645
Pa2g4	1	1.5205799755799754
Fnbp1	1	1.603052503052503
Tob2	1	0.9699511599511597
Cct2	1	1.0996336996337002
Top1	1	1.330695970695971
Acate2	1	1.3373076923076916
Eif2s2	1	1.0141452991452995
2700016E08Rik	1	1.0502197802197801
Gnpnat1	2	0.9464457715130038
Scml4	1	1.2031013431013426
Epb4.1l2	1	1.180598290598291
Hadhsc	1	1.5594383394383393
2010011I20Rik	1	1.3883455433455436
Kctd9	1	1.1355921855921853
D7Ertd743e	1	1.168882783882784
Sc4mol	2	1.1975785290028083
8030499H02Rik	1	2.0260866910866913
6330577E15Rik	1	1.2774542124542114
Ankrd17	1	1.1973015873015878
Cd28	2	2.5352273992673995
9530046H09Rik	1	1.0303846153846152
Nusap1	2	0.6693578899077534
Sc5d	1	1.2133089133089132
Emb	3	0.04870721204721207
Wdr26	1	1.2104090354090355
Tac1	1	1.81543956043956
D10Ertd438e	1	1.7652136752136767
4930451A13Rik	1	1.1192368742368737
Ankrd10	1	1.0288766788766786
2010204I15Rik	1	1.117612942612943
Xpo7	1	1.6894688644688645
8030445B08Rik	1	0.9989499389499393
A830073O21Rik	1	0.921697191697192
BC013667	1	1.615579975579976
Usp33	1	1.5400671550671552
Siat7d	1	1.1369841269841272
Gstt3	2	0.7136886258910254
Hp	2	0.29332556266092796
Nck1	1	1.5779975579975576
2410043F08Rik	1	1.4158363858363856
AI314180	2	2.2624755799755802
C87860	1	1.9636813186813182
Map2k5	1	1.3618986568986562
Plrg1	1	1.1309523809523807
H2-Q1	1	1.5753296703296704
Nupl1	1	1.117032967032967
Slbp	3	-0.1027906508736262
Ptprk	5	1.6043496064898413
Gabarapl1	2	1.244669248955494
Pitpnb	1	2.4625763125763123
Tars	1	1.3077289377289376
D6Mit97	1	3.4036446886446883
Aldo1	1	1.1660989010989018
Serpini1	4	-0.5314164881350427
Sel1h	1	1.151019536019536
Fndc4	2	1.2233522853229548
2310046K10Rik	1	1.6509584859584856
Lgals8	1	1.1041575091575095
Fads2	2	0.8825095119655063
4732435N03Rik	1	0.9743589743589743
Tfam	1	0.9836385836385829
Il1rap	1	1.0910500610500613
Pecr	1	1.1053174603174605
Tex2	2	0.12428571428571433
BC003296	1	1.5045726495726492
BC010311	1	1.2665506715506716
Mageg1	1	1.7591819291819288
Plekhc1	2	3.527506105006105
2610528A17Rik	1	1.063675213675214
Arl6ip2	1	1.4807936507936506
Brd1	2	0.4071023823454214
Tcerg1	2	0.5029256659452992
2810028N01Rik	1	1.0233089133089126
Ccnh	1	1.267942612942613
Mafb	1	1.240567765567765
Rgs18	2	0.9363431208793651
Chchd2	1	1.4918131868131863
Usp15	1	2.516978021978022
2600011C06Rik	2	2.400546398046398
D1Ertd251e	1	1.6110561660561655
MGC65348	1	1.2111050061050062
Wdr12	2	0.4567277167277164
Tsnax	1	1.9389743589743593
Cfl2	1	1.6897008547008545
2810037C14Rik	1	1.5376312576312583
Acate3	1	1.1640109890109887
5730409F24Rik	1	1.1683028083028084
Cops2	1	1.1788583638583638
2700083B06Rik	2	2.0410531135531134
Sqle	1	1.5172161172161172
Tkt	1	1.627527472527473
Camk2d	2	0.9381360265420023
Zfp162	1	1.2004334554334553
Mcoln1	1	1.7862087912087914
Dusp16	1	1.955793650793651
D4Ertd89e	1	1.937002442002442
Rbl2	1	1.1025335775335774
Map2k1	1	1.2375518925518922
5730444A13Rik	1	0.9530158730158736
Trim32	1	1.3494871794871799
Lcp1	1	1.09441391941392
Lgals9	1	1.8163675213675217
2700019D07Rik	1	1.1136691086691088
Ostf1	2	0.1879670329670331
Elf1	1	1.1310683760683768
Pip5k1c	1	1.5527106227106229
2900006A08Rik	1	1.0907020757020758
Ube2g1	2	0.7395316795822957
Ifitm2	1	1.4246520146520143
Cd47	2	-0.3342857142857143
Rpl30	1	1.1924297924297926
4732497O03Rik	1	1.2725824175824176
Ptn	1	1.0555555555555556
Spg4	1	1.3206043956043954
1110001A12Rik	1	1.0932539682539681
Pex13	1	1.0591514041514043
Rala	2	0.08855921855921856
Snx3	2	0.08386141636141675
2610304G08Rik	1	1.1558913308913314
Nono	2	-0.005338827838828053
Rps6ka3	4	1.085045018641575
Ly86	1	3.3575946275946267
D14Wsu89e	1	1.5077045177045179
BC018601	1	2.4334615384615383
0910001K20Rik	1	1.3135286935286932
Cirbp	1	1.747814407814408
1110012O05Rik	1	1.661978021978022
Serpine2	2	0.7562461787568376
Mtch2	3	2.1136955636955634
Psmd11	2	1.6738095238095239
Chchd4	1	1.1526434676434676
Srprb	2	0.052020757020757036
Meis1	1	1.1244566544566543
D6Wsu176e	1	1.1191208791208793
Lcn2	3	0.8338330629223849
Hdac2	1	1.1244566544566545
D17H6S56E-5	1	1.832606837606837
BM118398	1	1.5575824175824176
5730406I15Rik	1	1.4567826617826611
Eif4a1	1	1.6069963369963371
Dnajb10	1	1.2978693528693528
Cdc5l	2	0.7372328780200246
Aplp2	2	0.762720353332845
A730019I05Rik	1	1.1084493284493284
Tuba4	1	1.3142246642246638
Tpm3	1	1.4803296703296713
Rcn	1	1.115177045177046
Ddx3y	2	3.2684389210268616
Fus	1	1.9515018315018315
2310057D15Rik	1	1.116105006105006
Hnrpl	1	1.2592429792429796
2610510D13Rik	1	1.101025641025641
Arl2bp	1	1.42047619047619
Adam10	1	1.142783882783883
Ehd4	2	0.12892551892551873
1200003E16Rik	1	1.4934371184371185
Nol5	1	3.384273504273504
Idb4	1	1.1502075702075705
Ubxd4	1	1.0488278388278394
Mpo	4	-0.9881268999382784
9130011J15Rik	1	1.3446153846153845
Ctf1	2	0.9240202418374237
Atp5f1	1	1.3027411477411488
Acbd6	2	0.05642857142857127
Prkg1	1	2.1329181929181926
Spry1	3	1.0324247383881155
Clec2	2	1.8101953601953602
Foxa3	2	0.899112791502076
4931406C07Rik	2	1.066347859976618
Zbtb7	1	0.886550671550672
Kpnb3	1	1.1840781440781434
Ms4a6c	3	-0.23817312293614165
Kdr	4	1.817694988620055
Pten	1	2.106703296703297
Itgb2	3	-0.032623687240130005
Hspca	2	1.998452380952381
2610101J03Rik	1	0.9844505494505491
Tlr4	2	1.1973770132076313
Map2k3	1	1.083742368742369
Cdv1	1	1.268058608058608
Tera	1	1.2754822954822955
Arhgap6	4	1.4654179339647437
Gtf2b	1	1.0438400488400483
Rpn2	1	1.6897008547008543
Cct7	2	0.086123321123321
Arl4	1	1.13617216117216
Bag4	1	1.1724786324786325
Hcls1	1	1.3824297924297926
Magoh	1	1.2151648351648354
Ikbkg	1	1.0154212454212455
Clast3	1	1.1664468864468858
2510042P03Rik	1	1.4678021978021978
Nudt11	2	1.1413841965862028
Pvr	1	1.679725274725275
A430104C18Rik	1	1.4784737484737478
Mpp5	1	2.1607570207570204
Scotin	1	0.9992979242979243
Cnot7	1	1.0800305250305253
5830411E10Rik	1	1.162271062271062
Eps8	2	0.8147861420007937
Synpo	1	2.193815628815629
Stard3nl	2	0.06408424908424915
C80879	1	1.3812698412698414
Metap1	1	1.0940659340659338
Atp5a1	1	1.098821733821734
E2f6	1	1.1070573870573874
Thbs1	1	1.9107875457875458
Decr1	1	2.8631074481074488
Runx1	2	1.436813186813187
Kif3a	1	1.5032967032967035
Ngp	4	-0.22065738043278382
Tgfb1	2	0.34272220255647146
Kif1b	1	2.1686446886446884
D17Wsu92e	1	1.387997557997558
Fbl	2	0.5403601953601951
Nr1d2	1	1.0554395604395603
Tdrd9	3	2.984037816066666
Gpr183	4	2.85077113955
Zg16	3	2.3127514234333333
Gpatch8	2	0.32227616275000004
Tmem47	2	1.621942782
Zbtb20	2	0.3200835046
Gm106	4	3.5824148347750002
Klhl4	5	2.02581628074
Itgb3	6	1.2157268720166667
Csprs	3	3.033886666666666
Fhdc1	3	1.2176842216000001
Chd7	3	0.8405295926999999
Igsf10	2	0.7797409581
Gm5589	1	1.0
Rgnef	3	1.4040099999999998
Ccl19	1	1.0
Sytl5	2	0.8759761742000001
Tc2n	3	2.2903161627333333
Mir674	1	1.0
Gm7609	1	1.0
9930021J03Rik	2	0.3211972064
Osmr	5	3.11104625088
Clec1b	3	1.0198613905333334
Clec9a	2	1.19732964895
Slamf7	2	1.33476
Krtap4-13	1	1.0
Tnfrsf26	1	1.0
Gm4871	1	1.0
F630111L10Rik	1	1.0
Olfr653	1	1.0
Fetub	2	1.7633940939
Mab21l2	3	2.8119867268000003
Tmem215	2	1.92690992385
9530091C08Rik	1	1.0
Szt2	2	0.34335802255000003
Runx1t1	5	0.86018321702
Epha4	2	1.0657209879
Dntt	3	-1.5609143302000001
Tspan32	1	1.0
Tmem144	1	1.0
Bhlhe41	2	1.741975
Snora43	1	1.0
Mgl2	1	1.0
Gm2a	1	1.0
Gda	6	1.6223274052
St3gal1	3	0.8054442728
Adra1a	1	1.0
Krtap20-2	1	1.0
Pcdh18	1	1.0
Olfr65	1	1.0
Il11ra1	1	1.0
Nefh	2	0.19467533515000002
Krtap5-2	1	1.0
C87414	1	1.0
Lonrf3	1	1.0
Olfr901	1	1.0
Abca4	4	1.870742498275
Hpgds	2	1.0951906872000001
Mir383	1	1.0
Dennd4a	2	0.8624588816000001
Slc16a4	1	1.0
Mir455	1	1.0
Fcer1a	1	1.0
Mir370	1	1.0
2210012G02Rik	1	1.0
Slc12a3	1	1.0
Ecscr	1	1.0
Agmat	1	1.0
Rorb	5	2.6535336189
Ccdc55	1	1.0
Mir23b	1	1.0
Acox2	2	1.3308030663500001
Fmn1	1	1.0
Dnm3os	1	1.0
Gm9733	1	1.0
Gm826	1	1.0
Dnm3	3	4.319215676633333
Coq3	1	1.0
Apol9b	2	0.98862905375
Klrb1c	4	2.40232548835
Gm4763	1	1.0
Cphx	1	1.0
St3gal4	1	1.0
9430053O09Rik	1	1.0
Clec12b	2	1.1405254837499998
Dok5	1	1.0
Hnrnpa3	1	1.0
Snord95	1	1.0
Ccdc136	2	0.947144422
Olfr920	1	1.0
Olfr464	1	1.0
Olfr1352	1	1.0
Tub	1	1.0
G930009F23Rik	1	1.0
5830417I10Rik	2	0.34905911
Nrxn2	2	1.12357437265
St6galnac1	1	1.0
Kcnb2	1	1.0
Wipf1	1	1.0
Olfr652	1	1.0
Hdhd1a	1	1.0
Mir211	1	1.0
Actg1	1	1.0
1700034I23Rik	1	1.0
4930505H01Rik	1	1.0
Mamdc2	3	-1.0751015228
Myl10	1	-1.0
Lhcgr	1	-1.0
6330403K07Rik	1	-1.0
Rras2	1	-1.0
Ldhb	1	-1.0
Plxdc2	3	-0.9559500962666667
Il15	5	-1.26390490684
Sgce	1	-1.0
Ccrl2	1	-1.0
Rnase6	5	-1.6116602912000002
9030619P08Rik	1	-1.0
Adrb2	2	-0.94285125665
Tspan8	2	-0.9282676495
Lrp12	1	-1.0
Tspan6	2	-0.31125051625
Sept6	1	-1.0
Hey1	1	-1.0
Capsl	1	-1.0
Akr1c12	2	-0.91578742145
Emcn	1	-1.0
Cep57l1	1	-1.0
Lamtor3	1	-1.0
Mkrn1	1	-1.0
Usp21	1	-1.0
Higd1a	1	-1.0
Snord14a	1	-1.0
Eepd1	1	-1.0
Pgrmc1	2	-0.29778859165
Gimap1	1	-1.0
Ipp	1	-1.0
BC005685	1	-1.0
Aim1	2	-0.78147767495
Zfp667	1	-1.0
Scrn1	1	-1.0
Zfp637	1	-1.0
Gm4924	1	-1.0
Cux1	3	-0.8602682280666666
Cd36	1	-1.0
Chchd5	1	-1.0
Pygo2	1	-1.0
Zcwpw1	2	-0.8411200393
Tbc1d17	1	-1.0
Prdx4	1	-1.0
Etv5	1	-1.0
Hmox2	1	-1.0
Spire1	2	-0.7153121765
Tmem106c	1	-1.0
Akr1c13	1	-1.0
Rsad2	1	-1.0
Hspb11	1	-1.0
Hbb-b1	1	-1.0
Zfpl1	1	-1.0
Gimap7	2	-1.19475393035
Fam18b	1	-1.0
Lix1l	1	-1.0
Arxes2	1	-1.0
Stard10	1	-1.0
Golph3l	1	-1.0
2810408M09Rik	1	-1.0
Bcs1l	1	-1.0
Gypc	1	-1.0
Aldoc	1	-1.0
D10Wsu102e	1	-1.0
Golga5	1	-1.0
Icam4	1	-1.0
Lyplal1	2	-0.28553046005
Pfkm	1	-1.0
Rhoh	1	-1.0
Anpep	1	-1.0
Hyi	1	-1.0
Spaca1	1	-1.0
Sema4b	1	-1.0
P2rx1	1	-1.0
Ccng2	1	-1.0
Tsen15	1	-1.0
Rai14	1	-1.0
Zfp622	1	-1.0
Rbm43	1	-1.0
Lat	1	-1.0
Mettl15	1	-1.0
Ccl27a	1	-1.0
Agap2	1	-1.0
Epb4.1l3	4	-1.5489383543750002
Plag1	1	-1.0
Selk	1	-1.0
Coq6	1	-1.0
Chchd7	1	-1.0
Kbtbd2	1	-1.0
Mterfd2	1	-1.0
Tle1	1	-1.0
Gstk1	1	-1.0
Gpatch1	1	-1.0
Cisd1	1	-1.0
Fam109b	1	-1.0
Pik3cd	2	-0.85501165845
Hscb	1	-1.0
Bex2	2	-0.016820535299999995
Ppp1r13b	1	-1.0
Spg20	1	-1.0
Wdr41	1	-1.0
Tusc3	1	-1.0
Tsg101	1	-1.0
Rgl1	2	-0.89256426005
Sash3	1	-1.0
Ubl3	2	-0.34836634865
4921524J17Rik	1	-1.0
Dhx58	1	-1.0
Phldb2	4	-1.18817735345
Rg9mtd1	1	-1.0
Prkx	1	-1.0
Tpm2	2	-0.9213689071
Gbe1	1	-1.0
2310061J03Rik	1	-1.0
Serpina3f	2	-0.7261964856
Sqstm1	1	-1.0
Ptpra	1	-1.0
Arrdc3	2	-0.13470394735000002
Scarna13	1	-1.0
Cyth2	1	-1.0
Map4k2	2	-0.65314549035
Slc2a1	2	-0.32489049235
Ifi27l1	1	-1.0
Gngt2	1	-1.0
Casp2	1	-1.0
Adck2	1	-1.0
Gch1	1	-1.0
Hmcn1	1	-1.0
Gp5	2	0.25780499999999995
Ptp4a3	2	-2.45
Sfr1	1	-1.0
Snora3	1	-1.0
1110058L19Rik	1	-1.0
Cln6	1	-1.0
Rbm22	1	-1.0
March5	1	-1.0
Tbck	1	-1.0
Npc1	1	-1.0
Ccndbp1	1	-1.0
Mageh1	1	-1.0
Ldb2	2	-0.8347377755500001
Pnrc2	1	-1.0
Asb13	2	0.95
Hormad2	1	-1.0
Cops3	1	-1.0
Tufm	1	-1.0
Usp10	1	-1.0
Gmfg	1	-1.0
Mrps30	1	-1.0
Wdr5	1	-1.0
Rfc2	3	-0.8576939858
Ube2r2	1	-1.0
Tmed4	1	-1.0
Otud6b	1	-1.0
Gm7120	1	-1.0
Ube2s	2	-0.80026231315
Rnu3a	1	-1.0
Ube2q1	1	-1.0
Atp5e	1	-1.0
Snora41	1	-1.0
Lsm5	1	-1.0
Lipo1	2	-0.72581503355
Polr1d	1	-1.0
Degs1	1	-1.0
Timm8a1	1	-1.0
Lrrc8d	1	-1.0
Creb3	1	-1.0
Gna15	2	-0.78700849155
Nudt9	1	-1.0
H2afv	1	-1.0
Emg1	1	-1.0
Commd3	1	-1.0
Ccdc43	1	-1.0
Uqcr10	1	-1.0
Rpl11	1	-1.0
Zbtb8os	1	-1.0
Tmx2	1	-1.0
Mrpl35	1	-1.0
Cdk2	1	-1.0
Polr3c	1	-1.0
Usmg5	1	-1.0
Rer1	1	-1.0
Bag2	1	-1.0
Selplg	2	-0.667187089
Osgep	1	-1.0
Cops4	1	-1.0
Ppp4r2	1	-1.0
Ndufb9	1	-1.0
Stx8	1	-1.0
Polr2d	1	-1.0
Srsf3	1	-1.0
Rai12	1	-1.0
Pih1d1	1	-1.0
Nop10	1	-1.0
Ndnl2	1	-1.0
Cdk2ap1	1	-1.0
Mrpl11	1	-1.0
Hsd17b11	1	-1.0
Sf3b5	1	-1.0
Ufd1l	1	-1.0
Ndufb11	1	-1.0
Chchd3	1	-1.0
Acp6	1	-1.0
Nedd8	1	-1.0
B230118H07Rik	1	-1.0
Nudt1	1	-1.0
Cdk7	1	-1.0
Ctnnbl1	1	-1.0
Spryd4	1	-1.0
Drg1	1	-1.0
Glrx	1	-1.0
Med11	1	-1.0
As3mt	1	-1.0
Oxct1	2	-1.55
S100a10	1	-1.0
Rwdd4a	1	-1.0
Polr2l	1	-1.0
Ndufs2	1	-1.0
Atp5h	1	-1.0
Slc35a4	1	-1.0
Surf2	1	-1.0
Ormdl2	1	-1.0
Fkbp11	1	-1.0
Letmd1	1	-1.0
Thap1	1	-1.0
Tex10	1	-1.0
Cstb	1	-1.0
Dctn5	1	-1.0
Mrps35	1	-1.0
Timm50	1	-1.0
Tubgcp2	1	-1.0
Tmem93	1	-1.0
Oxnad1	1	-1.0
Rpl19	1	-1.0
Yif1b	1	-1.0
Mrps21	1	-1.0
Rp9	1	-1.0
Rpf1	1	-1.0
Tm9sf4	1	-1.0
Rabggtb	1	-1.0
Cyp20a1	1	-1.0
Nhp2l1	1	-1.0
Glrx5	1	-1.0
Cdc42ep3	1	-1.0
Atp5g3	1	-1.0
Fam177a	1	-1.0
Zdhhc3	1	-1.0
Glrx3	1	-1.0
Yipf5	1	-1.0
Rps4y2	2	-1.13886669795
Chchd1	1	-1.0
Tmem147	1	-1.0
Nme4	1	-1.0
Nutf2	1	-1.0
Skiv2l2	1	-1.0
Ggh	2	-0.3249655635
3010003L21Rik	1	-1.0
Crip1	1	-1.0
Mrpl37	1	-1.0
Mzt2	1	-1.0
Acat1	1	-1.0
Setd3	1	-1.0
Pter	1	-1.0
2410016O06Rik	1	-1.0
Romo1	1	-1.0
Rps7	1	-1.0
Mthfd1	2	-0.73446446535
Cxcl2	1	-1.0
2410004B18Rik	1	-1.0
2010107H07Rik	1	-1.0
Ncoa4	1	-1.0
Pex7	1	-1.0
Wdr83	1	-1.0
Polr1e	1	-1.0
Prorsd1	1	-1.0
Gng5	1	-1.0
Pkn1	1	-1.0
3110001D03Rik	1	-1.0
Rhoa	1	-1.0
Snrpc	1	-1.0
Rnf19b	1	-1.0
6720489N17Rik	1	-1.0
Mrpl32	1	-1.0
Maf1	1	-1.0
Iscu	1	-1.0
