Gene	Freq_group	Log2FC
Timm50	1	-1.0511058794
Marcksl1	2	0.42788660135000006
Sptssa	1	0.888680955
Abce1	1	2.1253676748
Dcun1d1	2	1.22571950615
Mlf2	1	3.9400546166
Snapin	1	0.5669658445
U2surp	1	0.9211472439
AA517858	1	-0.1833178134
Opa1	1	0.7313390265
Napb	1	-0.8106195965
Aatf	1	-0.6093049843
Arl2bp	1	1.4249410984
C1qtnf3	1	-0.1890499785
Ralgps2	1	-1.2429293578
Trappc5	1	-1.318769925
Ufd1l	1	0.3756618044
Atg2a	1	-1.5301920764
Cenpt	1	-1.3468508568
Ctss	4	-0.6794049466166675
Mto1	1	-1.5310774934
Prkacb	1	0.8094181934
Phykpl	1	-1.7273948616
Cd55b	1	-0.1919015578
Atp6v1b2	1	1.5843468389
Tbcd	1	-0.3657443444
Ssr1	1	0.5607057663
Fam120a	1	1.4982371679
Pomgnt1	2	-1.1224476338
Hnrnpa1	1	-0.82080237
Nmt1	1	0.1540752356
F3	1	-0.1544705024
Nelfa	1	-1.5681507923
Myb	1	-0.7558918487
Apip	1	-0.9290911722
Ap1g1	1	1.3839389473
Ppt1	2	0.68937251125
Tmem55a	1	2.3562463124
Tmem183a	1	-0.3751714603
Usp1	3	-0.36135006386666674
Pdcd6ip	1	0.8341689698
Bcap29	1	1.6943581541
LOC101056141	1	-2.3924523326
Sucla2	1	1.287960625
Herpud1	1	1.872394545
Clstn1	1	-0.9243162395
Fbxo22	3	-0.1244585510666666
Rbfox2	1	-0.2206111763
Acsl4	4	0.94885889925
Dhcr24	1	1.3819432371
Fam13c	1	-0.4712329764
Cab39	1	2.7659321228
Slc25a29	1	-0.2609039953
Pbrm1	1	-2.0888065581
Hmga1-rs1	1	0.9141065911
Fxyd2	1	-0.4780983519
Gfpt1	1	1.5815805291
Ddb2	1	-1.7066204011
Ensa	1	-0.5125781605
Acbd6	1	0.9966463609
Spic	2	-0.43433708065
Wac	1	0.8632315219
Muc13	4	0.6158173147583318
Fam21	1	-0.4126531484
Gpsm3	1	-1.5503209674
Saraf	1	1.09137233
Gbf1	1	-0.2170743106
Golim4	1	2.517884083
Eml3	1	-1.126926047
Rrnad1	1	-2.1584126086
Angel2	1	-1.1841234463
Ttc39b	1	0.6800146038
Snx4	1	0.8372155301
Mpp5	1	3.0456401894
Mnda	1	-1.7404592953
S1pr1	3	1.3595896374333334
Zfp87	1	1.0125833375
Nrarp	1	0.3772874109
Acaa2	1	-1.3402435758
Kri1	1	-2.3701352938
Tpcn1	1	-0.7829872174
Hnmt	2	0.8148886018999999
Slc39a6	1	1.7417562309
Rrp36	1	-1.2235819271
Atp6ap2	1	2.9715554004
Stau2	1	0.9930663184
4930453N24Rik	1	0.6518259751
Rsad2	2	0.27568739565833406
Ajuba	1	0.5620117851
March6	1	0.5800301354
Rpusd1	1	-0.3008163714
Irf3	1	-1.8135491088
Sept4	1	-0.4892589866
Utp18	1	0.9725361662
Rars	1	1.5944542423
Sfpq	1	1.1770806775
Adam25	1	-0.1728121465
Gm15610	1	-1.6797604763
Lzts2	1	-1.520138818
Galnt1	1	1.0464804885
Vdac2	1	0.67290156
Cfh	1	-0.5676895541
Sgk3	1	0.5427251439
Arih2	1	0.8113887101
Csnk2a1	1	1.4831937776
Gkap1	1	-0.9945308888
Hadh	1	1.8565391905
Abcc5	1	1.2237771009
Dus3l	1	-0.9230922136
Gmpr	1	-1.1623022578
Cyb561	5	2.03588802656
Mrpl52	1	-0.8487010536
Rrp1b	1	-1.1325499
Yipf5	1	-0.9436377805
Kank3	1	0.614633448
Wsb2	1	0.9630795039
Mylk	2	1.07518622735
Ccdc12	1	-2.1266849699
Nop10	1	-1.3755437375
Uba52	1	-1.6855896675
Cdk7	1	-0.5015078681
2310011J03Rik	1	-0.8846728927
Rpl5	3	0.3604706704333333
Trib2	2	2.3093091225
Mtch1	1	1.1425360871
Dpm2	1	-1.4509167415
Stk10	1	-1.3131035178
Mapk1	1	1.6979579878
Phyhipl	1	-0.3675702133
Hspa4l	1	1.2029746435
Cnbp	1	0.9260537812
Ncl	1	2.5991639938
Arl4a	1	0.9823736424
Ndufa8	1	-2.1698350329
Cox8a	1	-0.6482268351
Ptov1	1	-3.8068804839
Son	1	-2.1218256563
Rnf25	2	-0.93932781585
Cnep1r1	1	-1.0705536103
Smarca4	1	-1.6070136591
Fbxl14	1	1.9521476943
2810408B13Rik	1	-0.8136426605
Fam117b	2	0.8987261414000001
Tmed7	1	1.7981920755
Lrmp	1	-0.8983320143
Helb	1	-1.6662666951
Rilpl2	1	-1.5508770205
Rit2	1	-0.1747820833
Gm14680	1	-0.149385763
Rap1gds1	1	1.8082090229
Sep15	1	0.5040347375
Ddx41	1	-1.2626378276
Morf4l1b	1	-0.3122279575
Rpap1	1	-1.916533915
Tep1	1	-1.2583213465
Crtc2	1	-0.817764475
Rhot1	1	-0.3249835039
Dnaja1	1	1.7368446863
Slfn4	2	1.3251599455
Xk	2	1.03203923565
Esyt1	1	-0.9530666701
Hmgxb3	1	-1.5694210996
Adcy9	1	1.9488616391
Ndfip2	1	1.7224121064
Eif4g1	1	-0.9991370556
Glo1	1	0.1915219849
Dcaf11	1	-0.5337448186
Dbi	1	1.40791802
Vps54	1	1.7013240616
Fundc2	1	1.6852322123
Fosl1	1	1.1129805596
Anxa9	1	-0.2048895359
Paxbp1	1	-0.60751126
Cers4	1	-0.6177272354
Ssbp1	1	1.9033423703
Drg2	1	-1.7989097285
Slc50a1	1	-1.4264060743
4632415L05Rik	1	-0.1999965439
Nedd4	1	3.6053692116
Cirbp	1	2.5145510509
Aak1	1	-1.7408254466
Mbd2	1	0.4929634776
Carkd	1	-2.3232196404
Sf1	1	1.2098586937
Parp10	1	-0.9783308885
Fbxl3	1	0.5380687913
Hacd3	1	-0.929205752
Msh6	2	-0.06940535530000003
Myg1	1	-1.5116961801
Irf8	1	-1.7529597625
Add1	1	0.6295793635
Nae1	1	0.368193155
Rela	1	-0.5243697978
Csnk1d	1	2.4882045851
Slc19a1	1	-1.8207550084
Wwox	1	-3.9993860806
Ppp3r1	2	1.9302448465
Mrpl44	1	-1.6263619839
Mrps16	1	-2.0398531563
Laptm4b	1	1.3618744738
Zfand3	1	1.181567122
Wdr90	1	-1.1782449526
Stk31	1	-0.1757371903
Ly86	1	4.6277571999
Dnajc2	2	0.40298992045000004
Piga	1	0.8938209315
Pip5k1a	1	-1.1772898425
Dnmt1	3	-0.9160911026666666
Zc3h7a	1	1.7105171149
Scml2	1	-0.4759548064
Rnf26	1	0.3957708813
Sec24c	1	-1.0258887938
Zfp189	1	0.6209387388
Foxh1	1	-0.3830399768
Akr1a1	1	-0.8446087288
Syne1	1	-3.9715190406
Blm	2	-0.976789452
Rnf11	3	-0.03598973826666666
Gigyf1	1	-2.7253381363
Gadd45b	1	-2.4772626221
Tbc1d17	2	-1.5105319467750025
Ppp1r42	1	-0.2080112814
Mafk	1	1.7251394856
Shoc2	1	2.6738694748
Ofd1	1	-1.3677256776
Pnn	2	0.07653714074999995
Polb	1	-1.0167331853
Rras	2	-1.2435581996
Jarid2	1	-0.2351947326
Usp36	1	-0.7462306137
Slc12a5	1	-1.1909408596
Chrac1	1	-1.7582126865
Arglu1	2	-1.01615013845
Ddx47	1	-0.2810628996
Stx5a	1	-1.1074452238
Rbm28	1	-1.7958913018
Hat1	1	1.8670022908
Ntan1	1	-1.5582214425
Ikbkg	1	1.2572482885
Spsb3	1	-0.9687056781
Aktip	1	-0.246460912
Zdhhc3	1	1.08718981
Rbm42	1	-0.7419549767
Gpcpd1	2	1.04765879405
Rbm22	1	1.0213443799
Mrpl41	1	-1.7342706015
Klhl13	1	1.360972471
Prl3d1	1	-0.183615537
Gpx1	1	0.539208535
Pafah1b2	1	1.7842776881
Tomm20	1	-0.5520935958
Myl12a	1	-0.4245914163
Nbea	1	1.6492496508
Sf3b3	1	-0.2726189944
Srsf10	2	0.9133721405499999
Ubxn2a	1	1.3425448639
Wdr26	1	1.3216338045
Thoc7	1	-0.2698216643
Ndufv3	1	-1.6911653258
Asah2	1	0.6395846834
Eif3j2	2	-0.21875033985000003
Homer2	2	1.5697519680999998
Fam45a	1	0.2857282672
Mfsd14a	1	1.7296772761
Tspan13	1	0.74005663
Smarcd2	2	-0.6142462371999999
Nt5c3b	1	-0.7153354814
Vmn1r47	1	-0.1537254973
Gna11	1	-1.3940068415
Arfrp1	1	0.7354122525
Slc16a1	1	1.7780097919
Slc25a20	1	1.2027486141
Exoc8	2	-0.2422046177
Pmm1	1	-1.4282264865
Socs2	4	-1.4171045793041677
Mamdc2	4	-0.8143910052208351
Lipo3	1	-1.64813231533334
Itm2a	1	-1.105537330725
Gm5424	1	-1.83766697816667
Gmnn	3	-0.6412035560166667
Bag2	1	-0.767851035958334
Fen1	2	-0.7823600334333355
Vegfc	1	-0.863939811866668
Rras2	2	-1.004213711120835
Hormad2	1	-1.05468588777917
Usp10	1	-1.04244135804167
Rnu3a	1	-1.586112893925
Itgam	1	-0.875760956725001
Gpatch8	1	0.991288425666665
Gna15	3	-0.7606964903166674
Dhfr	1	-0.760545917758337
Myl10	2	-1.2896387048625049
Szt2	1	0.742866325199998
Nup35	2	-1.042493415827085
Nucb2	2	-0.9432639971166701
Ccdc43	1	-0.743501744308339
Scrn1	1	-0.849497704016668
Gda	4	1.58568406214375
Capsl	1	-1.02880432185833
Ppp1cc	2	0.01702098891458248
Gm13305	1	1.12385353269999
6330403K07Rik	1	-0.767042505983339
Lbh	1	0.644756546591662
Ecscr	2	0.5134625578749985
Aim1	1	-0.702877670666667
Lonrf3	1	0.746055505841664
Elp5	1	-0.655853264800006
Slc25a19	1	-0.894711590241668
Mlec	4	-0.6577093845270853
Plscr4	4	0.7639868049124993
Akr1c12	1	-1.0911643128
Dscc1	2	-0.8037455573250001
Ccl19	1	1.45586204558333
Adgra3	1	0.634791984608329
Emcn	1	-0.97187527036667
Pbx1	3	0.8440531052499977
Gm4924	1	-0.982644920291668
Maoa	1	-0.931943786016668
Nfkbib	1	-0.752775695566668
Eepd1	1	-0.734837839825003
Xrcc5	2	-0.5228657780125014
Zcwpw1	2	-0.6972678388458331
Sema7a	4	0.930530306020833
Cd52	2	-1.2757122071833356
Lrp12	1	-0.655487597500001
Lsm5	1	-2.14382626235833
4932438A13Rik	2	0.03374124852916405
Thap1	1	-0.599060999516672
Hscb	1	-0.832299146041668
Polr2d	1	-0.972137712404171
Pign	3	0.6618530611305543
C330018D20Rik	1	-1.35162219584167
Hey1	1	-0.90573691869167
Sgce	1	-0.927812535841669
Snrpa1	2	-0.6197126266875035
Pde7b	1	-0.641428387800002
Mrps30	1	-0.821922991525003
Adrb2	1	-0.799195171125003
Cenpp	1	-0.97863885876667
Snrnp25	1	-0.663128284866673
Zfp637	1	-0.775645124575002
Adgre4	2	-0.992853511312501
Tspan8	2	0.005661644166665036
Impa1	1	-0.721796439858336
Dhrs7	2	-0.7328929880916675
Cdc25a	1	-0.54785091764167
Ttc7	1	-0.518262865425001
Ubash3b	1	0.584425890816663
Cdk2	1	-0.603788163300004
BC005685	1	-1.08160210756667
Clnk	2	-0.9006083363416675
Nmrk1	1	-0.556312678608337
Plac8	5	-1.364602230551668
Mrpl13	1	-0.640637339033336
Mir674	1	0.962364652441659
Xlr	2	-1.426232696902085
Zbtb11os1	1	-0.524664521537504
3010003L21Rik	1	-0.904127690016666
Apol9a	1	0.81065210884583
Pygl	1	-0.552352418408336
Nsrp1	1	0.72311459663333
9030619P08Rik	1	-1.38498058185834
2700094K13Rik	1	-0.855865967758334
Plxdc2	4	-1.0993668834208346
AI428898	1	-0.547659028408336
Slbp	1	-0.521520381441672
Ppia	2	-1.0994560141375
Cd36	1	-0.924447180416669
Gm12070	1	-0.838907343858337
Hk2	3	0.7494779554361104
Arfgef2	1	0.569384124499996
Ube2t	1	-0.612864521108339
Uqcc2	1	-1.02387623301667
Igsf10	2	0.678383593904164
Higd1a	1	-0.943639701900004
Rfc2	4	-0.6418276474270844
B330016D10Rik	1	-1.01009547254167
A130057D12Rik	1	-0.789407135825
Fam105a	1	-0.672991264150006
Gm3286	1	1.7445788827375
P2ry10	1	-1.034556035325
Lix1l	1	-0.610195644291671
Pak1	1	-0.624562919133339
Gm10199	1	-0.726925286950001
Slc12a3	1	0.582243758795829
Parpbp	1	-0.574056630891669
Rny1	1	-1.011721605525
LOC102640295	1	-0.608090909333336
U2af1l4	1	-0.546520824491672
Kynu	2	-0.8879325709500014
Cyp51	1	-0.645447829925003
Otud6b	1	-0.459178311791669
Tap1	1	-0.634207265583337
Rpl11	1	-1.19194936636667
Sla	3	-0.668998626641668
Erdr1	2	-0.08124143299999997
Xist	1	-2.5065148909
Eif2s3y	1	1.1535173587
Uty	1	0.8337711395
1600014C10Rik	1	0.8454031871
Clca1	3	0.7056011564333332
Asf1b	2	-0.77447562705
Tmem181c-ps	1	0.3700878863
Ccnb1	1	-0.3870778718
H3f3b	1	0.7810963661
Tmem181b-ps	3	-0.008138897599999992
Tmem181a	1	0.2857677305
Gadd45g	6	1.5492630894833332
Slc16a7	2	-0.7744018142
Il6st	3	0.7013644712333332
Actb	2	-0.54147004705
Pea15a	1	0.656307908
Itpripl1	1	-0.7720072808
Art4	4	0.91878881365
Kbtbd3	1	-0.3077034852
Mis12	1	-0.5213735126
Mettl18	1	-0.548099061
Rn45s	1	0.3505492063
Kdm5d	1	0.463810133
Hbb-b2+Hbb-bt	1	-0.3545561898
Zfp763	1	-0.5137475043
Lmbr1	1	0.409520806
Rbm18	1	0.9831834042
Nfkbiz	1	0.8804624263
Idua	1	0.770661449
Il18bp	3	0.5229273861666667
Psma8	1	0.3098441504
Ier2	2	0.40022724935
Ept1	1	-0.5174288374
Cyp26b1	5	1.11193032
Smox	1	0.4401454155
Prim1	3	-0.5354172100666666
Kdm6b	1	-0.5807814401
Cbx3	1	-0.7337903231
Tmem71	1	-0.6784957884
Pex12	1	0.581380107
Zfp532	1	0.5302994903
Tuba8	2	0.5957117077
Icmt	1	-0.2903417929
Rnf17	1	-0.3164534632
Exoc6b	4	0.82724480645
Mcm5	4	-0.64046258685
Arhgef18	1	-0.5217749418
Tgm2	6	0.8577722970166667
Unc45b	1	0.5123868186
Fosb	1	1.9352031566
Fos	2	1.4438641368999998
Nfkbid	1	0.6264613455
Itgb2	3	-0.4653232165
Ttc5	1	-0.6580579818
Soat2	1	0.2670111221
Lst1	5	-0.9378006863199999
Gstz1	1	0.5875984327
Klf2	2	1.2477994806000001
Lrrc8d	1	0.5840092253
Pgghg	1	-0.3296756707
Fam53b	1	-0.3356839338
Gimap4	3	-0.32155588846666666
Akip1	1	-0.5920949204
Pus10	1	0.4765310649
uc012hdk.1	1	1.8912032329
mt-Co1	1	0.6335094424
mt-Rnr1	2	0.8055850944499999
Pole	2	-0.5340005993
Dtl	3	-0.5506160208333334
Cdk5rap1	2	-0.8582548671500001
Atf7	1	0.3039418545
Slfn10-ps	1	-0.2782948335
Mtr	1	-0.3847466719
D6Wsu163e	1	-0.2852926657
Prtn3	6	0.9798959234166666
Gnb4	2	-0.4907056201
Fignl1	1	-0.2873612317
Ubb	1	0.4171301181
Cdc16	1	-0.3394770224
Rpl13	1	0.4319282305
Lig1	3	-0.6939035433666666
Speer7-ps1	1	-0.4385635799
uc007hxv.1	1	-0.6827771795
uc007pyi.1,uc007pyj.1,uc011yxv.1	1	-0.2990878413
uc007thb.2	1	0.4315794402
Arntl	1	-0.3359828797
uc007wgt.1	1	-0.4337244285
Pramef8	1	-0.2934176462
Usp18	1	-0.4347705406
Plk2	3	1.4969092979
H2-D1	2	0.3712626081
Dars2	1	-0.2912130551
Rnf123	1	-0.3513833082
Ncbp1	1	-0.2503034441
Abcd3	1	-0.264551064
Ttll1	1	-0.3594643792
Ormdl1	1	-0.4267886992
Arpc3	1	0.6726101474
Erg	1	0.2820271937
Ezr	1	-0.3094693883
Cpxm1	1	-0.4521019253
Got1	1	-0.2860877182
Mrpl49	1	-0.4126761145
Stard3	1	-0.3645986661
Camkk1	3	0.6762772373
Thumpd2	1	-0.2878514843
Pank4	1	-0.3312679321
Hist1h2bg	1	-0.5888505421
Gpx3	4	0.9470119637000001
Rorc	6	1.1835983554333334
Cnrip1	1	-0.2869503405
Trf	2	-0.74885459695
Mlst8	1	-0.3395325821
ZFP873	1	-0.2689056724
Polr3a	1	-0.2929094306
Ms4a6b	3	-0.8724413576333333
Gipc1	1	0.326050394
Rpl18a	1	0.2994554474
Gtpbp5	1	-0.2619885476
Tsen54	1	-0.2643384644
Zkscan14	1	-0.2693632788
Trim13	1	-0.2995289241
Nmral1	2	-0.3508473475
Thsd1	1	-0.3234013774
uc009deo.2,uc012eqa.1	1	-0.3248765443
Haus7	1	-0.410919076
Nrg4	5	1.3221044582200001
uc008agq.1	1	-0.4867174448
Timeless	3	-0.7538015584666665
Rad52	2	-0.4401064516
Mr1	1	-0.3218298262
Alkbh4	1	-0.3648367347
Tox	4	0.916497202375
Rbpms2	3	0.9336353562999999
Slc30a6	1	-0.2561329691
Pus1	1	-0.2963179868
Tmem63a	1	-0.2993366735
Tdp1	1	-0.2856686205
Serpinb6b	1	-0.2942521055
Spryd4	1	-0.3430335037
BC023829	1	-0.4971667151
Fancl	1	-0.2615006255
Tmem229b	2	-0.3828109917
Aldh16a1	1	-0.2835291616
Gins2	2	-0.4091763158
Copg2	1	0.2853853288
Mlx	1	-0.2934400946
Zscan22	1	-0.3356608556
Ly6e	4	0.518046550025
Tmem29	1	0.2788342575
Gm4902	1	-0.2760697365
Bnip1	1	-0.2800244137
Toe1	1	-0.2971587829
uc008cru.2	1	-0.3308864787
Psmc3ip	1	-0.3752956698
Slc10a3	1	-0.3910868749
Snx29	3	-0.8036449245
Rps19	1	0.351463325
Pus3	1	0.2717806958
Slc22a18	1	-0.2599984834
Wrap53	1	-0.2706063233
Zbtb8os	1	-0.3011630867
Gpank1	1	-0.3350200177
Nudt1	1	-0.3487474847
Rps4y2	1	-0.3873726876
Pf4	1	-0.9928150456
Arhgdib	1	-0.5757642912
Aacs	1	-0.2571692936
Pglyrp1	1	-0.2948703296
uc007irv.2	1	-0.2999803476
Ada	1	-0.3025469166
Sccpdh	1	-0.3233627684
Tmem120a	1	-0.3553255254
Pcbd1	1	-0.3846112629
Hbb-b2	1	-1.6498212029
Cdca7	1	-0.6593020632
Rnf135	1	0.308669675
Elmo3	3	0.5442740693333333
Selm	1	0.2986554902
Mettl22	1	-0.2638835858
Tubb6	1	0.2844511136
Fbxl4	1	0.250020228
Tmem176a	5	0.62512708652
Eif5a	1	-0.5599817911
Cgrrf1	1	-0.2658814161
Lhpp	1	-0.2735815224
Armc7	1	-0.2873147474
Gstk1	1	-0.3122353619
Junb	1	0.262982433
Wdfy1	3	0.9701119570666666
Smtnl1	2	0.6880001345000001
mt-Rnr2	2	0.505854875
Nthl1	1	-0.2541391776
Ifit1	1	-0.2556908534
Gm5111	1	-0.2632519135
uc007icj.1,uc007ick.1	1	-0.2736729264
Zc4h2	1	-0.2887351873
uc008bbb.1	1	-0.3484971334
Gata1	3	-0.8220800433000001
uc011zrr.1	1	-0.7478868423
Mafg	1	0.4366764557
Ppap2c	1	0.3093644959
Snord15b	2	-0.41046837049999996
Sepw1	1	0.3625059114
Gsn	1	-0.2548591647
Sertad3	1	-0.2615509424
Zfp623	1	-0.2739247357
Irf5	1	-0.2790022812
Tst	1	-0.31787862
Gm14435	1	-0.2864433323
Cby1	1	0.2916923693
Ptpn7	3	-0.644042816
Rac2	1	-0.3815681477
Gm14440	1	-0.2962736695
Nudt7	1	-0.2556223329
Hyal2	1	-0.3045584528
Erp27	3	1.0383737304333334
Gnat2	1	0.2719453247
Kti12	1	0.2521031402
uc008lgw.2	1	-0.2735066224
Mfap2	1	-0.358258491
Cyba	1	-0.5325320466
Serpina3g	2	-0.75475077315
Arpc1b	1	-0.4786192965
Hmgb1	1	-0.3576163407
Plaur	1	0.2593319623
Hmgn2	1	-0.4256771418
Adck3	1	0.557692365
Foxn3	1	-0.3884632691
Lrrc51	1	0.2872878276
Cmtm7	2	-0.53949224815
Apoe	2	0.453023571
Mmrn1	4	0.657143530875
Ccdc82	1	-0.3077216273
Ucp2	1	-0.3563084417
Hmga1	1	-0.3862009615
Rpl32	1	0.2510948092
uc007gzs.2	1	0.311871853
Cd63	4	0.45835438640000004
Fkbp3	1	-0.3983014271
Ppp1r15a	2	-0.02687969600000001
Sat1	3	0.8513218019333334
Nnt	2	-0.37449955765
Fam134b	1	-0.4162531404
Lpar6	5	0.8496958697
Apex1	1	-0.337384929
Uhrf1	3	-0.8252340986333332
Tc2n	5	2.8454172077599997
Cdca3	2	-0.847078013
Vldlr	5	1.47383536022
Rdh10	4	1.261357598525
Il1r1	3	0.7508967511666667
Nusap1	2	-0.5781078239499999
Fosl2	3	0.9153443258333334
Ldlr	1	-0.6994767197
Amotl2	4	1.664001093875
Chst2	3	0.9823404797333334
Rtp4	2	1.02354394105
Kif4	2	-0.8017556124
Zfyve9	3	0.8750362009333333
Plcl1	4	1.4709220324999999
Ptger4	4	1.345988493925
Cd53	3	1.6942373299333333
Sh2d5	2	-0.8912927936
Kcna3	3	-1.0733541515
C130026I21Rik	3	2.3231353999333333
Maf	4	1.91118438715
H1f5	2	-1.8511261894
Gm6878	1	-2.1394559022
Kcnb2	3	4.722616347933333
Ighv3-3	1	5.22946306
Gm5833	3	2.4488230705
Gm37965	1	3.378115828
Gm7694	1	0.9213400176
A730089K16Rik	3	1.3719927982
Gm43254	2	0.9358720030500001
Gm19994	1	-4.134589258
Gm48230	1	1.7834228735
Eef2	1	0.3390188743
Txnip	1	0.7372161265
Rpl12	1	0.3128448723
Rplp1	1	0.3907065531
Mid1	1	0.3154817468
Rpl10	1	0.2742120891
Vmp1	4	1.037738868125
Ptma	1	-0.3163410664
Gata3	2	0.5047558751500001
Procr	5	0.6324913429000001
Xdh	2	1.1537309026
Rps21	1	0.3993506436
Tpt1	1	0.2529161289
4930511M06Rik	1	0.2605004223
Ezh1	3	0.8146347628666667
Tmem254b	3	1.2630426648
Gbp6	1	0.5295249509
Runx1t1	5	1.47879038146
Slc22a3	3	-0.9076996569333332
Neat1	1	0.5638726187
Tbx4	1	2.8529418443
Xpo6	1	-0.5577269579
Mid2	2	1.0865127493
Scpep1	1	-0.6397697691
Loxl3	2	1.0576242924500001
Rpa1	1	0.4358006972
Zfp512b	1	-0.8239012597
B9d1	2	0.99036321605
Sec24b	1	-0.6483874927
Luzp1	2	0.78529623925
Cfp	2	-1.0581784137499999
Col18a1	3	1.5641472135333334
Gstt1	2	0.8197356611
Gstt3	1	0.5744787225
Marveld3	2	4.64402681
Cldn15	1	-3.670286989
Smo	1	-0.7031601665
Esam	1	0.4712701342
Ssr4	1	0.4369566157
Rab34	4	1.181023982075
Spi1	2	-0.43378410705000003
Hltf	1	0.4513505594
Axl	1	-1.0820106664
Tbc1d8	4	0.961952860175
Cnot11	1	-0.9346012114
Foxj2	1	-0.9427645214
Edar	2	0.9899138864499999
Hck	1	-2.2270882027
Ddr1	4	1.9799750849000002
Crot	2	0.39113270175000003
Efnb3	1	-5.9623645018
Cacna1b	2	3.45683936065
Clec11a	2	1.1207939170999999
Pkn2	1	-0.8238753222
Aqp1	1	0.6973724805
Abca13	1	-7.6088295546
Rab11a	3	0.6102993008666667
Sh2b2	2	-0.91270984465
Fcer1a	2	2.92052925435
Il27ra	1	0.5847864946
Dnajb1	1	0.4810598926
Trim28	1	-0.6606056491
Zfp592	1	-0.8759327873
Ampd3	4	1.1392535672
Mob1b	2	0.5379630746
Ggt1	2	1.12242690215
Crip1	1	0.4852522772
Pgrmc1	2	0.42431412605
Srm	3	-0.6813886353666666
Pdk1	1	-0.5650959948
Cdc42	2	0.5672807161
Cpt1c	3	1.4183961191999999
Id3	1	2.454773314
Relt	2	-0.7397548734499999
Fut1	2	2.40085121595
Elavl2	2	3.66996970215
Dynll1	2	-0.29915795980000004
Trpm5	2	-2.5468462081
Mpo	2	-2.4874884142499996
Sardh	1	1.1463535823
Tusc2	1	-0.6911362387
Tex14	2	3.03276030955
Eya4	3	4.7512758610666666
Faf1	1	-1.1288747628
Phlda2	3	-1.0159496967666666
Evi5	1	-1.1070209495
Zfp715	1	0.4969934609
Mcemp1	1	-2.4987257355
Tvp23b	1	0.4087995411
Entpd2	2	1.7778302316999999
Casd1	1	-1.1833104901
Cybb	2	-0.63772745805
Cd48	3	-1.6811222286333332
Cers2	1	0.317249508
Fcgr1	1	-2.5067606063
Ncf1	2	-1.4399364428
Fli1	1	0.3147536924
Mpped2	1	-1.3188835031
Cd300lg	2	-2.07493034495
Timp2	1	-0.9322987427
Igfbp4	1	-0.6383023352
Tha1	1	0.8604363498
Pitpna	1	-0.8465639794
Gid4	1	-0.8486026445
Dync1h1	1	-0.6773482427
Natd1	1	-0.7356939112
Aldh3a1	2	3.75571818915
Dpep1	2	2.97870397985
Grb7	2	5.4689484102
Gyg	2	0.41668149895
Lama4	2	1.3042131623
Gopc	1	-0.8478876011
Tmpo	1	-0.9766882877
Cdk17	1	-0.7399486012
Usp44	1	1.0879837811
Cry1	1	-0.9727455731
Dram1	1	-1.3935015671
Srgn	1	0.4474661267
Tysnd1	1	-1.38354358
Ppa1	1	0.6148650657
Elane	2	-1.9495309530999998
Lgr5	2	1.23271630025
Tcf3	2	-0.63875768125
Jsrp1	1	2.3810548121
Dip2a	1	-0.9213286459
Chac2	3	0.8302556062666667
Ppp2ca	1	-1.0144616451
Castor1	1	0.6723097431
Efemp1	3	2.9749086790333337
Ccdc117	1	-0.8776337072
Rnf187	1	-1.1200510038
Galnt10	1	-0.8672702959
Apob	1	1.8418039558
Itsn2	1	-1.1585482305
Adcy3	2	-1.64695422465
Dnmt3a	2	-0.8616887031
Helz	1	-0.499426841
P2rx1	1	-0.4250611629
Wscd1	2	4.4303375751
Sec14l1	2	0.6085992687499999
Rflnb	1	-1.1703684319
Hoxb9	2	2.7364362869
Rcvrn	2	5.7647479357
Dtd2	1	0.570405235
Nfkbia	1	0.5853294839
Sptlc2	1	0.4558133889
Sgpp1	2	-0.37840074949999997
Serpina3n	1	7.8189993131
Plek2	1	2.8649808123
Susd3	2	0.84278675445
Syk	4	-0.760615032875
Ror2	3	1.5571688982333332
Mctp1	2	0.42033881370000004
Slc6a3	2	4.8532400249
Vcan	1	-7.8025567013
Ocln	4	1.31384416745
Aggf1	1	-1.1702917923
Scamp1	2	0.55730113625
Slmap	1	-1.0403887619
Sh3bp5	1	-0.6921922717
Tnfsf11	1	-3.3686574836
Rcbtb2	2	0.42215029260000003
Ly6c2	2	-0.9948968493999999
B3gnt5	1	0.662979182
Arl6	2	0.6388978643500001
Slc4a8	2	1.71146652745
Rgn	4	2.505512485275
Epb42	2	-1.4638694125
Serping1	2	0.3608765194
Cd4	2	-2.77337995215
Ache	1	1.3840965554
Sfi1	1	-0.6842000923
Slc29a1	2	-0.5863995631
Vegfa	1	-1.6890551659
Enpp4	3	0.7680831893666666
Tff2	2	1.18196784575
C3	1	-3.8607911429
Pdia2	2	-5.0083091671
Kdm4b	1	-0.6574474994
Dsc2	3	1.7648815240333333
Ltb	2	-0.76066848185
Lmnb1	3	-0.8063678922
Slc27a6	2	0.8234649568000001
Pdgfrb	1	0.6038105239
Ms4a3	2	-1.47120562435
Htr7	1	-5.3512936587
Chka	1	-1.0815397097
Mark2	1	-0.8849729516
Msr1	2	-2.4656850983000003
Gk	1	0.7229433512
Ablim1	1	-0.6377976149
Rab40b	3	1.3878715525
Kazald1	1	-1.0211774631
Hsd17b10	2	0.4187498326
Rps26	1	0.3710939165
Nat1	2	1.41750659575
Cnksr2	1	-8.219141055
Alox5	1	-1.8315068613
Il6	2	4.23833823885
